campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label
CMP_01062,Brand_386,Fintech,India,TikTok,INF_5595,@creator_21697,Beauty,Nano,1584,5,Awareness,1955,71,29,0,0.0289,0.0279,56,1,0,1837.99,1837.99,9047.74,1851.32,902.35,11801.41,6036.52,210.74,11801.41,0.16,-0.84,0
CMP_01063,Brand_121,Fashion,SEA,Instagram,INF_6161,@creator_27028,Other,Micro,18589,5,Awareness,27925,62,14,14,0.0229,0.0296,639,18,14,2187.2,39369.61,101784.99,11717.42,17312.14,130814.55,4684.5,204.72,7267.48,0.3,-0.7,0
CMP_01064,Brand_627,Fintech,EU,Instagram,INF_5895,@creator_53324,Fitness,Micro,14569,1,Awareness,6773,103,16,29,0.0197,0.0188,133,2,1,672.47,1344.93,79232.46,26345.68,21481.2,127059.35,18759.69,955.33,63529.67,0.01,-0.99,0
CMP_01065,Brand_232,Tech,US,YouTube,INF_6789,@creator_82470,Family,Micro,63429,5,Awareness,77789,159,57,106,0.0331,0.0059,2571,15,12,2034.34,30515.06,306821.15,95224.58,91266.14,493311.86,6341.67,191.88,32887.46,0.06,-0.94,0
CMP_01066,Brand_440,Fashion,US,Instagram,INF_4801,@creator_82593,Fashion,Nano,2576,4,Awareness,2682,47,0,30,0.0359,0.0126,96,1,0,3090.55,3090.55,26677.8,7762.66,6615.11,41055.57,15307.82,427.66,41055.57,0.08,-0.92,0
CMP_01067,Brand_809,Fintech,US,Instagram,INF_1212,@creator_14655,Tech,Micro,28557,3,Awareness,42188,219,50,106,0.029,0.066,1223,80,68,1881.41,150513.17,79793.04,23304.81,4792.39,107890.24,2557.37,88.22,1348.63,1.4,0.4,0
CMP_01068,Brand_372,Tech,EU,YouTube,INF_5304,@creator_56280,Beauty,Nano,8181,1,Conversions,3280,0,16,28,0.016,0.0613,52,3,2,668.62,2005.85,23154.39,6779.5,6589.92,36523.81,11135.31,702.38,12174.6,0.05,-0.95,0
CMP_01069,Brand_558,Fintech,SEA,Instagram,INF_4580,@creator_29186,Tech,Micro,46060,5,Traffic,108368,545,99,136,0.0378,0.0056,4096,22,18,1648.97,36277.35,89373.31,35236.8,19017.92,143628.03,1325.37,35.07,6528.55,0.25,-0.75,0
CMP_01070,Brand_486,Fintech,EU,YouTube,INF_8426,@creator_83687,Beauty,Nano,4534,2,Conversions,3679,43,17,0,0.0141,0.0361,51,1,0,1830.89,1830.89,22056.61,5167.07,1977.68,29201.36,7937.31,572.58,29201.36,0.06,-0.94,0
CMP_01071,Brand_169,Fitness,India,YouTube,INF_4306,@creator_42719,Food,Micro,38914,3,Traffic,49920,143,57,63,0.0143,0.0532,712,37,30,1926.17,71268.21,97097.14,21382.76,25801.64,144281.54,2890.26,202.64,3899.5,0.49,-0.51,0
CMP_01072,Brand_114,Fashion,EU,YouTube,INF_1705,@creator_75191,Family,Macro,178034,1,Awareness,43877,465,157,191,0.0342,0.0269,1499,40,24,3378.57,135142.65,221328.1,65075.5,40976.3,327379.9,7461.31,218.4,8184.5,0.41,-0.59,0
CMP_01073,Brand_186,Fitness,India,TikTok,INF_8056,@creator_42887,Family,Mega,4580334,2,Traffic,4423348,92537,23118,34701,0.0136,0.0332,60128,1994,1576,1235.15,2462895.25,542097.19,166785.87,73092.15,781975.21,176.78,13.01,392.16,3.15,2.15,1
CMP_01074,Brand_700,Fashion,MENA,YouTube,INF_9867,@creator_35577,Travel,Micro,30999,4,Awareness,46922,150,43,46,0.0194,0.039,908,35,29,2482.87,86900.29,172945.16,59129.72,23985.37,256060.25,5457.15,282.0,7316.01,0.34,-0.66,0
CMP_01075,Brand_463,Tech,MENA,TikTok,INF_6437,@creator_42518,Other,Micro,16269,2,Conversions,6834,128,37,92,0.0083,0.0453,56,2,1,3846.73,7693.46,106434.27,11302.04,5617.51,123353.82,18050.02,2202.75,61676.91,0.06,-0.94,0
CMP_01076,Brand_762,D2C,India,Instagram,INF_7853,@creator_76311,Travel,Micro,11013,4,Traffic,8795,41,11,27,0.018,0.0308,158,4,2,1906.77,7627.06,97610.35,32960.74,20545.98,151117.07,17182.16,956.44,37779.27,0.05,-0.95,0
CMP_01077,Brand_706,Fashion,India,Instagram,INF_2564,@creator_23870,Fitness,Nano,9054,4,Conversions,9265,10,15,11,0.0168,0.0475,156,7,5,2603.94,18227.55,7275.49,2328.27,1276.65,10880.42,1174.36,69.75,1554.35,1.68,0.68,0
CMP_01078,Brand_209,Gaming,India,Instagram,INF_8015,@creator_12661,Fitness,Micro,31055,5,Awareness,31846,127,24,37,0.0105,0.0063,333,2,1,1415.06,2830.13,128308.74,33928.18,33897.87,196134.79,6158.85,588.99,98067.39,0.01,-0.99,0
CMP_01079,Brand_626,Fitness,India,Instagram,INF_6605,@creator_94498,Other,Micro,31858,3,Traffic,45336,291,66,107,0.0198,0.005,897,4,2,2122.68,8490.71,112089.88,12865.48,10113.4,135068.76,2979.28,150.58,33767.19,0.06,-0.94,0
CMP_01080,Brand_625,Gaming,India,Instagram,INF_1010,@creator_27144,Family,Macro,520801,2,Awareness,269576,2605,643,973,0.0118,0.0424,3171,134,107,1188.36,159240.83,332575.98,98096.54,89499.96,520172.47,1929.59,164.04,3881.88,0.31,-0.69,0
CMP_01081,Brand_445,Beauty,India,TikTok,INF_6247,@creator_63621,Fashion,Micro,56319,1,Awareness,17736,563,138,209,0.0202,0.0354,359,12,7,2789.41,33472.91,41710.13,16146.2,10396.47,68252.81,3848.26,190.12,5687.73,0.49,-0.51,0
CMP_01082,Brand_870,Fashion,US,TikTok,INF_1703,@creator_73804,Tech,Micro,11931,4,Conversions,9547,124,29,17,0.0229,0.0367,218,7,5,2997.0,20979.03,123921.12,39549.43,28631.29,192101.84,20121.7,881.2,27443.12,0.11,-0.89,0
CMP_01083,Brand_693,Beauty,US,YouTube,INF_8007,@creator_95376,Travel,Nano,3622,1,Conversions,628,0,0,33,0.036,0.0311,22,0,0,3814.91,0.0,17839.21,1955.16,3154.84,22949.21,36543.32,1043.15,0.0,0.0,-1.0,0
CMP_01084,Brand_780,Fintech,India,YouTube,INF_5227,@creator_37391,Other,Micro,28179,1,Awareness,7026,59,32,0,0.0166,0.0317,116,3,2,1465.29,4395.88,51687.34,16025.49,15064.07,82776.9,11781.51,713.59,27592.3,0.05,-0.95,0
CMP_01085,Brand_993,Beauty,India,YouTube,INF_7619,@creator_12607,Beauty,Macro,151074,5,Traffic,161580,513,112,212,0.0201,0.0265,3243,85,54,2551.28,216858.97,663291.13,158002.38,145407.6,966701.1,5982.8,298.09,11372.95,0.22,-0.78,0
CMP_01086,Brand_210,Fintech,US,TikTok,INF_1989,@creator_33036,Travel,Micro,15835,4,Conversions,14569,85,37,0,0.0172,0.0356,250,8,6,1012.22,8097.79,53668.75,17180.74,12645.85,83495.34,5731.03,333.98,10436.92,0.1,-0.9,0
CMP_01087,Brand_476,Fitness,India,YouTube,INF_3536,@creator_29643,Beauty,Nano,4725,3,Traffic,6514,0,5,25,0.0181,0.005,117,0,0,1117.17,0.0,13251.88,2525.14,2851.83,18628.85,2859.82,159.22,0.0,0.0,-1.0,0
CMP_01088,Brand_809,Fintech,India,Instagram,INF_6890,@creator_16053,Travel,Mega,2263624,1,Awareness,516029,9129,2291,3406,0.0121,0.0265,6221,164,123,828.56,135883.63,714242.13,210753.61,95671.54,1020667.28,1977.93,164.07,6223.58,0.13,-0.87,0
CMP_01089,Brand_765,Food,US,Instagram,INF_6435,@creator_71055,Travel,Mega,1782956,2,App Installs,1557211,9400,2326,3480,0.0134,0.0264,20870,551,471,1969.78,1085351.06,2105904.32,436587.67,106492.22,2648984.21,1701.11,126.93,4807.59,0.41,-0.59,0
CMP_01090,Brand_478,Fitness,EU,Instagram,INF_9586,@creator_57736,Other,Nano,1376,1,Awareness,368,0,4,4,0.0242,0.0435,8,0,0,2152.47,0.0,16096.26,2244.22,2419.41,20759.89,56412.74,2594.99,0.0,0.0,-1.0,0
CMP_01091,Brand_394,Beauty,India,Instagram,INF_3617,@creator_15481,Beauty,Nano,6283,2,Awareness,6266,87,16,0,0.0262,0.01,164,1,0,2452.31,2452.31,10842.14,3944.26,2548.79,17335.19,2766.55,105.7,17335.19,0.14,-0.86,0
CMP_01092,Brand_330,Gaming,US,Instagram,INF_3727,@creator_86629,Travel,Nano,9832,3,Awareness,9622,36,31,74,0.0235,0.0192,225,4,2,778.57,3114.29,29078.11,9232.14,7787.09,46097.34,4790.83,204.88,11524.33,0.07,-0.93,0
CMP_01093,Brand_935,Beauty,US,Instagram,INF_2963,@creator_39146,Family,Macro,356423,2,Awareness,201915,1851,502,744,0.0223,0.019,4498,85,62,2291.59,194785.47,796023.66,134087.1,91417.85,1021528.61,5059.2,227.11,12017.98,0.19,-0.81,0
CMP_01094,Brand_783,Beauty,India,Instagram,INF_8769,@creator_35334,Other,Nano,6866,4,Awareness,9531,0,26,0,0.0259,0.0305,246,7,4,4193.9,29357.29,16005.71,5094.88,2375.29,23475.88,2463.11,95.43,3353.7,1.25,0.25,0
CMP_01095,Brand_804,Fashion,US,Instagram,INF_4405,@creator_22366,Other,Nano,8237,4,Conversions,15918,118,25,34,0.0134,0.0301,213,6,3,1891.48,11348.87,10403.45,3864.55,1861.08,16129.09,1013.26,75.72,2688.18,0.7,-0.3,0
CMP_01096,Brand_766,Food,India,YouTube,INF_3818,@creator_59620,Tech,Micro,77142,2,Conversions,27238,114,10,0,0.0152,0.0086,414,3,2,500.0,1500.0,30506.01,5610.64,5625.04,41741.7,1532.48,100.83,13913.9,0.04,-0.96,0
CMP_01097,Brand_641,Fashion,MENA,YouTube,INF_9973,@creator_55181,Fashion,Macro,360642,1,Traffic,63196,646,144,221,0.0256,0.0626,1620,101,78,1077.62,108839.58,605030.8,76187.14,172266.03,853483.98,13505.35,526.84,8450.34,0.13,-0.87,0
CMP_01098,Brand_584,D2C,India,Instagram,INF_6915,@creator_12045,Fashion,Macro,158398,5,Awareness,226520,744,207,320,0.0145,0.0084,3291,27,21,1479.12,39936.12,678834.24,266688.78,153960.65,1099483.67,4853.8,334.09,40721.62,0.04,-0.96,0
CMP_01099,Brand_822,D2C,EU,TikTok,INF_6698,@creator_93502,Fitness,Macro,306263,1,Conversions,99197,3015,744,1131,0.0313,0.038,3104,118,104,3397.96,400959.62,668457.71,254624.5,115525.79,1038608.0,10470.16,334.6,8801.76,0.39,-0.61,0
CMP_01100,Brand_405,Fashion,US,Instagram,INF_9830,@creator_18152,Beauty,Micro,97562,1,Awareness,20568,602,136,248,0.003,0.0296,61,1,0,1434.81,1434.81,163948.3,20388.15,43531.24,227867.7,11078.75,3735.54,227867.7,0.01,-0.99,0
CMP_01101,Brand_767,Food,India,Instagram,INF_6599,@creator_97610,Other,Micro,10856,5,Conversions,20520,89,27,30,0.032,0.0315,656,20,17,1668.82,33376.32,142592.88,14985.2,22734.27,180312.35,8787.15,274.87,9015.62,0.19,-0.81,0
CMP_01102,Brand_722,Food,EU,TikTok,INF_7241,@creator_38660,Family,Nano,2825,1,Awareness,1134,86,22,56,0.0068,0.0279,7,0,0,2188.6,0.0,18367.59,4400.73,4523.27,27291.59,24066.66,3898.8,0.0,0.0,-1.0,0
CMP_01103,Brand_137,Food,MENA,Instagram,INF_3896,@creator_20362,Beauty,Nano,1327,1,Traffic,640,0,0,0,0.0321,0.0324,20,0,0,1020.92,0.0,3992.64,593.0,548.46,5134.1,8022.04,256.71,0.0,0.0,-1.0,0
CMP_01104,Brand_469,Food,India,Instagram,INF_1303,@creator_16486,Family,Micro,37932,4,Conversions,38420,263,74,84,0.0089,0.0408,341,13,10,2148.23,27927.05,53364.08,10569.0,7960.84,71893.93,1871.26,210.83,5530.3,0.39,-0.61,0
CMP_01105,Brand_992,Gaming,India,YouTube,INF_3028,@creator_39602,Other,Nano,1859,1,Conversions,756,43,7,23,0.0281,0.0433,21,0,0,1111.39,0.0,8499.09,2304.49,2292.36,13095.94,17322.68,623.62,0.0,0.0,-1.0,0
CMP_01106,Brand_869,D2C,India,YouTube,INF_7664,@creator_33691,Tech,Nano,8855,4,Awareness,9694,46,2,22,0.0229,0.0197,222,4,3,1761.92,7047.7,20247.35,5916.19,2599.97,28763.52,2967.15,129.57,7190.88,0.25,-0.75,0
CMP_01107,Brand_274,Fintech,India,Instagram,INF_4584,@creator_54693,Travel,Micro,92886,5,Awareness,153936,653,164,242,0.0163,0.0474,2502,118,104,2069.87,244245.19,108394.21,35450.83,10051.91,153896.96,999.75,61.51,1304.21,1.59,0.59,0
CMP_01108,Brand_538,D2C,India,Instagram,INF_8618,@creator_78916,Fitness,Nano,1760,5,Conversions,3846,41,0,10,0.0278,0.0264,107,2,1,2336.33,4672.67,6552.7,1664.5,441.82,8659.03,2251.44,80.93,4329.51,0.54,-0.46,0
CMP_01109,Brand_376,Food,India,Instagram,INF_5908,@creator_86862,Fitness,Nano,1390,2,Awareness,1349,52,4,27,0.019,0.0399,25,0,0,1880.33,0.0,9935.35,2802.26,2192.36,14929.98,11067.44,597.2,0.0,0.0,-1.0,0
CMP_01110,Brand_115,Fintech,EU,Instagram,INF_2685,@creator_71485,Beauty,Nano,2209,4,Conversions,3885,0,3,5,0.0108,0.0134,41,0,0,1159.64,0.0,23456.01,5054.71,5878.91,34389.64,8851.9,838.77,0.0,0.0,-1.0,0
CMP_01111,Brand_757,D2C,MENA,Instagram,INF_5254,@creator_51783,Tech,Nano,4412,4,Traffic,6935,53,6,35,0.0243,0.0054,168,0,0,2314.76,0.0,15644.0,5569.69,1547.02,22760.71,3282.01,135.48,0.0,0.0,-1.0,0
CMP_01112,Brand_213,Gaming,MENA,YouTube,INF_1249,@creator_54053,Food,Nano,2404,5,App Installs,5566,135,8,12,0.0166,0.016,92,1,0,2187.59,2187.59,24718.55,5636.11,5275.59,35630.26,6401.41,387.29,35630.26,0.06,-0.94,0
CMP_01113,Brand_259,Fashion,SEA,Instagram,INF_4955,@creator_48481,Food,Nano,4010,5,Awareness,7682,0,26,31,0.0243,0.0393,186,7,4,3808.3,26658.12,16030.35,6153.2,4471.88,26655.43,3469.86,143.31,3807.92,1.0,0.0,0
CMP_01114,Brand_364,Fashion,US,TikTok,INF_2171,@creator_13769,Tech,Nano,2367,3,App Installs,2472,63,0,14,0.0208,0.0136,51,0,0,2144.46,0.0,8021.74,2138.78,2264.37,12424.9,5026.25,243.63,0.0,0.0,-1.0,0
CMP_01115,Brand_347,Tech,MENA,YouTube,INF_2176,@creator_28016,Travel,Micro,30658,4,Traffic,42654,210,68,57,0.0083,0.0223,355,7,5,3036.46,21255.24,55757.01,15614.37,10754.81,82126.2,1925.4,231.34,11732.31,0.26,-0.74,0
CMP_01116,Brand_921,D2C,EU,Instagram,INF_2690,@creator_13485,Beauty,Nano,1299,1,Traffic,392,0,20,0,0.0187,0.0623,7,0,0,2842.91,0.0,19657.9,5915.71,4178.98,29752.59,75899.47,4250.37,0.0,0.0,-1.0,0
CMP_01117,Brand_385,D2C,India,Instagram,INF_5127,@creator_71722,Family,Micro,20373,4,Conversions,18464,92,24,31,0.0124,0.005,229,1,0,1310.46,1310.46,60328.31,6405.62,3635.7,70369.62,3811.18,307.29,70369.62,0.02,-0.98,0
CMP_01118,Brand_130,Gaming,India,Instagram,INF_6873,@creator_41461,Travel,Macro,184549,3,Conversions,88678,423,88,142,0.0188,0.005,1667,8,5,2214.41,17715.31,248136.3,25260.12,23719.35,297115.77,3350.5,178.23,37139.47,0.06,-0.94,0
CMP_01119,Brand_804,Beauty,SEA,Instagram,INF_4481,@creator_14641,Travel,Nano,7504,5,Conversions,11493,37,23,1,0.0331,0.038,380,14,8,1576.31,22068.27,8951.67,2244.58,1080.94,12277.19,1068.23,32.31,876.94,1.8,0.8,0
CMP_01120,Brand_158,Food,MENA,Instagram,INF_8207,@creator_82022,Fashion,Micro,22885,2,App Installs,19910,113,32,45,0.0194,0.0461,386,17,13,1102.89,18749.15,41554.16,4373.37,6064.46,51991.98,2611.35,134.69,3058.35,0.36,-0.64,0
CMP_01121,Brand_974,D2C,US,Instagram,INF_1282,@creator_17998,Other,Micro,51870,4,Traffic,51428,268,85,136,0.0289,0.016,1483,23,19,2623.98,60351.49,223238.07,72759.96,25550.1,321548.13,6252.39,216.82,13980.35,0.19,-0.81,0
CMP_01122,Brand_922,Fashion,India,Instagram,INF_8636,@creator_54747,Fitness,Nano,2977,2,Conversions,2630,0,34,0,0.0154,0.0356,40,1,0,2136.36,2136.36,12809.65,3986.68,1261.42,18057.75,6866.06,451.44,18057.75,0.12,-0.88,0
CMP_01123,Brand_935,D2C,US,Instagram,INF_7918,@creator_56691,Fitness,Micro,95958,1,Traffic,29138,719,175,266,0.0398,0.005,1159,5,3,3146.19,15730.94,198943.34,50259.06,36695.71,285898.12,9811.86,246.68,57179.62,0.06,-0.94,0
CMP_01124,Brand_990,Fintech,India,TikTok,INF_2057,@creator_89911,Other,Micro,20493,2,Conversions,16277,341,67,156,0.0184,0.0222,299,6,5,1901.61,11409.68,29641.26,9746.97,3325.64,42713.87,2624.19,142.86,7118.98,0.27,-0.73,0
CMP_01125,Brand_422,Tech,US,Instagram,INF_8537,@creator_12278,Travel,Mega,1277037,2,Traffic,428680,2142,534,779,0.0254,0.03,10890,326,244,1822.72,594205.46,2436380.41,635686.7,489711.81,3561778.91,8308.71,327.07,10925.7,0.17,-0.83,0
CMP_01126,Brand_115,Fintech,India,Instagram,INF_9087,@creator_53211,Tech,Macro,340959,5,Awareness,848183,2523,657,942,0.0188,0.0355,15954,565,473,1752.86,990365.74,559672.3,102266.88,148151.66,810090.83,955.09,50.78,1433.79,1.22,0.22,0
CMP_01127,Brand_975,Gaming,India,Instagram,INF_6586,@creator_66228,Travel,Nano,3407,5,Conversions,7136,0,0,0,0.0288,0.0065,205,1,0,2012.0,2012.0,8211.19,1098.92,1949.51,11259.63,1577.86,54.93,11259.63,0.18,-0.82,0
CMP_01128,Brand_115,Food,India,TikTok,INF_7254,@creator_93833,Fashion,Nano,1774,2,Traffic,1721,15,15,31,0.003,0.046,5,0,0,1336.59,0.0,10807.76,3324.22,1095.53,15227.51,8848.06,3045.5,0.0,0.0,-1.0,0
CMP_01129,Brand_810,Fashion,EU,TikTok,INF_3857,@creator_14349,Beauty,Macro,575351,5,Traffic,1110027,10000,2521,3770,0.0169,0.0208,18814,392,293,2953.61,1157815.16,985122.88,354224.25,125206.77,1464553.9,1319.39,77.84,3736.11,0.79,-0.21,0
CMP_01130,Brand_842,D2C,US,Instagram,INF_4027,@creator_45892,Tech,Nano,5089,2,Traffic,2381,0,0,0,0.027,0.0402,64,2,1,3297.52,6595.04,18424.43,5965.21,983.49,25373.13,10656.5,396.46,12686.57,0.26,-0.74,0
CMP_01131,Brand_948,Tech,MENA,TikTok,INF_9290,@creator_70123,Fashion,Nano,3235,5,Awareness,6896,36,19,0,0.0186,0.0329,127,4,2,3108.15,12432.62,5091.59,1107.51,1408.7,7607.81,1103.22,59.9,1901.95,1.63,0.63,0
CMP_01132,Brand_643,Fashion,India,Instagram,INF_3083,@creator_88381,Travel,Micro,71249,4,Conversions,102613,906,231,418,0.01,0.0217,1024,22,16,3606.96,79353.13,82381.21,17985.15,22954.45,123320.81,1201.8,120.43,5605.49,0.64,-0.36,0
CMP_01133,Brand_849,Tech,India,TikTok,INF_5953,@creator_85302,Fitness,Macro,133148,1,Awareness,64527,2141,517,746,0.0118,0.039,761,29,24,2839.68,82350.82,296843.66,83950.09,68758.16,449551.91,6966.88,590.74,15501.79,0.18,-0.82,0
CMP_01134,Brand_626,Food,US,Instagram,INF_7670,@creator_83728,Family,Micro,19769,1,Awareness,6642,8,13,0,0.0114,0.0443,75,3,1,1287.87,3863.62,140548.56,19591.59,35952.87,196093.02,29523.19,2614.57,65364.34,0.02,-0.98,0
CMP_01135,Brand_952,Gaming,India,Instagram,INF_5143,@creator_19946,Tech,Macro,238293,4,Traffic,221102,1466,371,537,0.0176,0.0183,3882,71,51,1609.8,114295.86,249816.75,53142.75,20749.79,323709.29,1464.07,83.39,4559.29,0.35,-0.65,0
CMP_01136,Brand_799,Tech,US,TikTok,INF_3546,@creator_64213,Fitness,Nano,4177,4,Conversions,4866,63,17,0,0.019,0.0584,92,5,3,1403.05,7015.24,22557.87,3987.14,4696.0,31241.02,6420.27,339.58,6248.2,0.22,-0.78,0
CMP_01137,Brand_833,Beauty,US,Instagram,INF_7900,@creator_24681,Family,Nano,1117,5,Awareness,1576,0,0,14,0.0142,0.0427,22,0,0,3088.37,0.0,33587.49,11378.08,5340.08,50305.65,31919.83,2286.62,0.0,0.0,-1.0,0
CMP_01138,Brand_434,Fashion,MENA,Instagram,INF_7069,@creator_15640,Travel,Mega,3327958,1,App Installs,576701,11649,2927,4400,0.0171,0.0262,9844,258,228,1935.65,499398.48,1203371.69,392878.9,288058.69,1884309.28,3267.39,191.42,7303.52,0.27,-0.73,0
CMP_01139,Brand_559,Fashion,US,TikTok,INF_1825,@creator_11191,Other,Nano,2575,3,Awareness,3432,0,9,0,0.009,0.0409,30,1,0,2520.97,2520.97,11128.09,3208.72,2203.92,16540.73,4819.56,551.36,16540.73,0.15,-0.85,0
CMP_01140,Brand_916,Gaming,India,YouTube,INF_4226,@creator_26201,Family,Nano,1817,2,Conversions,822,64,0,13,0.0328,0.0232,26,0,0,1359.35,0.0,11533.51,4542.35,760.31,16836.17,20481.96,647.54,0.0,0.0,-1.0,0
CMP_01141,Brand_660,Food,India,Instagram,INF_7168,@creator_29859,Other,Macro,137853,1,Traffic,33056,338,75,79,0.0329,0.0499,1086,54,47,1676.38,90524.26,457908.58,77491.69,93534.03,628934.31,19026.33,579.13,11646.93,0.14,-0.86,0
CMP_01142,Brand_379,D2C,US,YouTube,INF_8898,@creator_86773,Fashion,Nano,8433,5,Awareness,10861,41,18,0,0.03,0.0194,325,6,5,2270.74,13624.44,38684.77,5397.81,6878.82,50961.4,4692.15,156.8,8493.57,0.27,-0.73,0
CMP_01143,Brand_566,Food,US,YouTube,INF_1538,@creator_22232,Other,Micro,19231,5,Awareness,43122,17,0,26,0.0091,0.032,391,12,7,1866.43,22397.16,270044.4,93970.94,76062.3,440077.64,10205.41,1125.52,36673.14,0.05,-0.95,0
CMP_01144,Brand_335,Fitness,India,TikTok,INF_4761,@creator_45394,Food,Nano,1332,5,Awareness,2509,45,0,0,0.0169,0.0323,42,1,0,1213.64,1213.64,9086.5,1963.9,2308.41,13358.8,5324.35,318.07,13358.8,0.09,-0.91,0
CMP_01145,Brand_105,Beauty,US,Instagram,INF_7426,@creator_91624,Travel,Micro,39779,3,Traffic,48262,508,111,168,0.0031,0.0524,148,7,5,2873.71,20115.98,168793.83,30287.58,28079.56,227160.96,4706.83,1534.87,32451.57,0.09,-0.91,0
CMP_01146,Brand_407,Tech,India,Instagram,INF_5955,@creator_51166,Other,Macro,116765,5,Conversions,95890,292,59,83,0.0172,0.0307,1653,50,42,2712.81,135640.28,679957.71,207735.34,89691.6,977384.66,10192.77,591.28,19547.69,0.14,-0.86,0
CMP_01147,Brand_965,Tech,US,Instagram,INF_6755,@creator_16283,Family,Macro,300650,5,Conversions,604855,3487,847,1251,0.0122,0.0231,7377,170,125,2723.86,463055.85,361798.4,124227.09,102696.61,588722.1,973.33,79.81,3463.07,0.79,-0.21,0
CMP_01148,Brand_267,Food,India,Instagram,INF_2630,@creator_31444,Fitness,Nano,3675,4,Conversions,3620,0,0,11,0.0172,0.0371,62,2,1,1250.47,2500.93,13410.39,4438.26,1246.61,19095.26,5274.93,307.99,9547.63,0.13,-0.87,0
CMP_01149,Brand_530,Fashion,EU,YouTube,INF_5176,@creator_83497,Family,Nano,2209,1,Conversions,407,28,2,23,0.0211,0.0249,8,0,0,3062.42,0.0,26361.69,5188.11,4573.2,36123.0,88754.3,4515.37,0.0,0.0,-1.0,0
CMP_01150,Brand_316,Gaming,SEA,TikTok,INF_1792,@creator_11136,Other,Micro,10140,4,Awareness,7676,149,4,0,0.0357,0.052,273,14,9,958.89,13424.46,71189.88,18121.94,12893.57,102205.39,13314.93,374.38,7300.38,0.13,-0.87,0
CMP_01151,Brand_318,Fashion,MENA,Instagram,INF_3198,@creator_19407,Fitness,Macro,139891,1,Awareness,56324,60,16,0,0.0035,0.0212,199,4,3,3176.37,12705.47,210949.82,71556.84,51376.76,333883.41,5927.91,1677.81,83470.85,0.04,-0.96,0
CMP_01152,Brand_764,Beauty,EU,Instagram,INF_5308,@creator_28246,Beauty,Micro,39865,3,Conversions,38522,20,28,31,0.0244,0.0322,938,30,24,1017.2,30515.87,64456.44,11206.15,11394.67,87057.26,2259.94,92.81,2901.91,0.35,-0.65,0
CMP_01153,Brand_989,Food,US,Instagram,INF_3934,@creator_32523,Other,Nano,3919,1,Conversions,1727,9,5,29,0.0237,0.0583,41,2,1,2127.21,4254.42,14349.59,3143.38,1115.65,18608.63,10775.12,453.87,9304.31,0.23,-0.77,0
CMP_01154,Brand_228,Fintech,India,TikTok,INF_2203,@creator_16798,Beauty,Nano,6219,5,Conversions,10146,52,2,36,0.0348,0.0396,353,13,9,1915.44,24900.72,15557.9,4784.61,1246.06,21588.57,2127.79,61.16,1660.66,1.15,0.15,0
CMP_01155,Brand_403,Tech,US,Instagram,INF_1196,@creator_80762,Other,Macro,126325,5,Awareness,182529,1034,271,428,0.0379,0.035,6908,241,156,1894.54,456584.83,982609.12,247289.22,122353.25,1352251.59,7408.42,195.75,5611.0,0.34,-0.66,0
CMP_01156,Brand_478,Food,India,Instagram,INF_9308,@creator_17986,Fitness,Nano,5926,3,Awareness,8666,54,28,42,0.0318,0.0205,275,5,3,935.41,4677.05,12236.84,3216.68,2058.81,17512.32,2020.81,63.68,3502.46,0.27,-0.73,0
CMP_01157,Brand_449,Tech,US,Instagram,INF_7700,@creator_45260,Other,Micro,77265,2,Conversions,53920,629,163,245,0.0205,0.045,1103,49,35,850.52,41675.42,77965.28,15372.88,8435.26,101773.41,1887.49,92.27,2077.01,0.41,-0.59,0
CMP_01158,Brand_312,Tech,US,YouTube,INF_7052,@creator_49222,Other,Nano,2807,1,Awareness,1256,59,0,11,0.0142,0.0401,17,0,0,1613.63,0.0,30772.08,8862.45,4679.27,44313.79,35281.68,2606.69,0.0,0.0,-1.0,0
CMP_01159,Brand_623,Fitness,India,TikTok,INF_9840,@creator_10188,Travel,Macro,176739,3,Awareness,173718,2383,600,918,0.003,0.0364,521,18,13,1111.57,20008.31,234130.85,42432.29,32121.67,308684.81,1776.93,592.49,17149.16,0.06,-0.94,0
CMP_01160,Brand_535,Food,EU,Instagram,INF_4803,@creator_71031,Family,Nano,2149,3,Awareness,3089,8,0,0,0.011,0.0278,33,0,0,2300.43,0.0,8138.92,1375.27,2330.99,11845.18,3834.63,358.94,0.0,0.0,-1.0,0
CMP_01161,Brand_781,Fintech,US,Instagram,INF_7399,@creator_32949,Food,Macro,390252,2,Traffic,293985,1866,445,669,0.0292,0.0557,8584,477,379,2132.6,1017251.56,561325.11,197450.32,81523.86,840299.29,2858.31,97.89,1761.63,1.21,0.21,0
CMP_01162,Brand_549,Fashion,India,YouTube,INF_9533,@creator_64250,Fitness,Nano,4310,4,Awareness,4071,83,0,30,0.0214,0.0113,87,0,0,1689.42,0.0,21280.44,5329.64,3737.5,30347.58,7454.58,348.82,0.0,0.0,-1.0,0
