campaign_id,platform,brand_category,influencer_id,influencer_handle,influencer_tier,total_spend,revenue,roas,curve_k,curve_alpha,curve_beta
CMP_01241,Instagram,Tech,INF_7622,@creator_35280,Nano,73116.97,256797.79,3.51,1.723,1.376,0.801
CMP_01242,Instagram,Fashion,INF_2760,@creator_71351,Macro,969381.44,1842679.02,1.9,1.867,1.325,1.02
CMP_01243,Instagram,Tech,INF_2115,@creator_28165,Micro,234343.98,873527.05,3.73,2.437,1.204,0.397
CMP_01244,Instagram,Beauty,INF_9989,@creator_62648,Nano,75173.53,200425.07,2.67,2.307,1.147,0.665
CMP_01245,YouTube,Fitness,INF_5887,@creator_54035,Micro,280683.98,429647.89,1.53,2.937,1.28,1.115
CMP_01246,Instagram,Gaming,INF_6353,@creator_62062,Nano,48097.31,177355.17,3.69,2.655,1.208,0.443
CMP_01247,Instagram,Fintech,INF_8791,@creator_20691,Macro,789559.67,2038650.03,2.58,1.683,1.202,0.34
CMP_01248,Instagram,Fintech,INF_9330,@creator_18294,Nano,45136.45,162018.33,3.59,2.559,1.174,0.844
CMP_01249,YouTube,Tech,INF_7518,@creator_48491,Macro,773924.03,1342713.63,1.73,2.316,1.125,0.407
CMP_01250,Instagram,Beauty,INF_1063,@creator_55823,Macro,845224.85,2530127.68,2.99,2.262,1.23,0.73
CMP_01251,YouTube,Food,INF_3458,@creator_68507,Nano,23999.11,49283.21,2.05,2.796,1.16,0.833
CMP_01252,Instagram,Gaming,INF_7008,@creator_17482,Nano,59356.92,241410.44,4.07,1.24,1.358,0.725
CMP_01253,Instagram,D2C,INF_5714,@creator_32875,Macro,747106.39,2269573.38,3.04,2.064,1.319,0.818
CMP_01254,TikTok,Fashion,INF_7532,@creator_29215,Micro,199330.23,964060.59,4.84,1.742,1.294,0.803
CMP_01255,Instagram,Gaming,INF_7882,@creator_74555,Micro,139837.21,423489.43,3.03,1.98,1.192,0.361
CMP_01256,Instagram,Tech,INF_5585,@creator_83644,Macro,429902.22,1088352.63,2.53,2.53,1.192,0.872
CMP_01257,Instagram,Fitness,INF_1410,@creator_37575,Nano,42286.04,133792.39,3.16,2.659,1.117,0.863
CMP_01258,Instagram,D2C,INF_7701,@creator_78831,Nano,30375.89,124714.4,4.11,2.146,1.255,0.506
CMP_01259,Instagram,Fitness,INF_9645,@creator_51596,Nano,66926.07,267992.29,4.0,2.066,1.269,0.924
CMP_01260,TikTok,Gaming,INF_7808,@creator_95476,Nano,36460.84,172783.88,4.74,2.397,1.103,0.386
CMP_01261,TikTok,Beauty,INF_7279,@creator_42863,Micro,275377.68,1391424.18,5.05,2.738,1.175,0.993
CMP_01262,Instagram,Gaming,INF_6906,@creator_38223,Macro,993981.3,2402768.31,2.42,1.488,1.119,0.643
CMP_01263,Instagram,Gaming,INF_3966,@creator_13728,Macro,918936.13,2279895.02,2.48,1.035,1.192,0.859
CMP_01264,Instagram,Fintech,INF_3660,@creator_16089,Nano,44594.66,153954.83,3.45,2.359,1.392,0.879
CMP_01265,TikTok,Fitness,INF_4680,@creator_40312,Mega,2160087.11,4961883.87,2.3,1.889,1.321,0.843
CMP_01266,YouTube,D2C,INF_2526,@creator_96314,Nano,78457.25,196930.36,2.51,1.781,1.368,0.447
CMP_01267,Instagram,Gaming,INF_5723,@creator_14213,Micro,186872.51,515897.69,2.76,2.002,1.134,0.665
CMP_01268,Instagram,Food,INF_2144,@creator_42699,Micro,259593.57,819919.0,3.16,2.589,1.338,0.423
CMP_01269,Instagram,Beauty,INF_1118,@creator_94963,Micro,234351.86,656951.86,2.8,1.869,1.196,0.709
CMP_01270,Instagram,Food,INF_7276,@creator_70385,Nano,60998.22,209674.3,3.44,2.784,1.16,0.441
CMP_01271,YouTube,Tech,INF_7677,@creator_71810,Nano,71709.69,127747.01,1.78,2.008,1.289,0.88
CMP_01272,Instagram,Tech,INF_9939,@creator_51423,Nano,60547.46,176939.28,2.92,1.829,1.093,0.51
CMP_01273,YouTube,Beauty,INF_4603,@creator_72995,Nano,75861.34,250078.92,3.3,2.372,1.062,0.856
CMP_01274,Instagram,D2C,INF_3886,@creator_70002,Nano,32216.16,87231.12,2.71,1.562,1.248,0.332
CMP_01275,Instagram,Gaming,INF_1059,@creator_95717,Micro,96920.34,293431.42,3.03,1.41,1.3,0.811
CMP_01276,Instagram,Food,INF_8750,@creator_90198,Macro,946100.59,1621222.45,1.71,1.652,1.324,0.473
CMP_01277,YouTube,Fintech,INF_6924,@creator_40086,Macro,674574.75,945686.83,1.4,2.023,1.143,1.034
CMP_01278,Instagram,Beauty,INF_2717,@creator_41426,Macro,960452.47,2477019.67,2.58,2.547,1.344,0.573
CMP_01279,Instagram,D2C,INF_4647,@creator_97328,Micro,90821.58,262494.82,2.89,1.882,1.208,0.496
CMP_01280,Instagram,Tech,INF_7254,@creator_27332,Macro,392877.43,1033449.45,2.63,2.623,1.286,0.451
CMP_01281,YouTube,Tech,INF_2602,@creator_67572,Macro,770047.67,1695796.41,2.2,2.685,1.138,1.108
CMP_01282,TikTok,Fashion,INF_9204,@creator_82613,Micro,112043.46,468875.96,4.18,1.665,1.209,0.679
CMP_01283,Instagram,Fitness,INF_4846,@creator_22359,Macro,898344.84,2924200.78,3.26,2.878,1.253,0.429
CMP_01284,Instagram,Food,INF_5606,@creator_35499,Macro,903763.86,2398074.11,2.65,1.396,1.372,0.623
CMP_01285,YouTube,Beauty,INF_2568,@creator_70530,Nano,30285.93,75332.29,2.49,2.969,1.214,1.124
CMP_01286,Instagram,Beauty,INF_9759,@creator_11436,Micro,119876.82,327345.26,2.73,2.849,1.086,0.608
CMP_01287,Instagram,Tech,INF_8612,@creator_40858,Micro,89079.34,278807.1,3.13,2.838,1.263,0.792
CMP_01288,Instagram,Fashion,INF_9418,@creator_17081,Nano,58501.19,148722.38,2.54,2.434,1.254,0.374
CMP_01289,TikTok,Fitness,INF_4501,@creator_39346,Micro,183788.77,763693.42,4.16,2.488,1.099,0.607
CMP_01290,Instagram,Gaming,INF_3321,@creator_76553,Micro,245725.37,773634.02,3.15,2.392,1.221,0.507
CMP_01291,YouTube,Fintech,INF_2057,@creator_15207,Macro,931097.66,1575750.09,1.69,1.338,1.359,0.874
CMP_01292,Instagram,Food,INF_6061,@creator_77394,Macro,716761.36,1349145.67,1.88,1.685,1.129,0.701
CMP_01293,Instagram,Gaming,INF_4204,@creator_26959,Mega,2687736.6,6400903.7,2.38,1.197,1.398,0.493
CMP_01294,Instagram,Gaming,INF_8280,@creator_34453,Micro,178103.27,598793.18,3.36,1.139,1.22,0.552
CMP_01295,TikTok,Fashion,INF_9573,@creator_11236,Nano,54142.79,194348.76,3.59,1.071,1.23,0.547
CMP_01296,Instagram,D2C,INF_4766,@creator_64112,Micro,296670.51,900255.03,3.03,2.822,1.06,0.699
CMP_01297,YouTube,Food,INF_1845,@creator_62184,Nano,24884.59,58364.11,2.35,2.377,1.129,0.3
CMP_01298,Instagram,Fashion,INF_6465,@creator_92418,Mega,2007858.02,2657939.88,1.32,2.361,1.137,0.632
CMP_01299,Instagram,Tech,INF_7700,@creator_30497,Nano,48521.62,170680.44,3.52,2.502,1.182,0.832
CMP_01300,YouTube,Fashion,INF_3255,@creator_55370,Micro,143699.4,392639.0,2.73,2.047,1.078,0.371
CMP_01301,Instagram,Fashion,INF_2169,@creator_31094,Nano,63126.75,232257.79,3.68,1.092,1.121,0.621
CMP_01302,TikTok,Gaming,INF_8715,@creator_79206,Macro,680064.96,2173786.96,3.2,2.274,1.233,0.455
CMP_01303,YouTube,Tech,INF_2624,@creator_87656,Nano,27183.65,71811.39,2.64,2.868,1.152,0.927
CMP_01304,Instagram,D2C,INF_1787,@creator_53069,Nano,44352.78,179657.73,4.05,2.943,1.213,0.841
CMP_01305,Instagram,D2C,INF_9050,@creator_34583,Macro,620469.56,1657576.26,2.67,1.752,1.252,0.489
CMP_01306,Instagram,D2C,INF_9254,@creator_13571,Micro,258133.33,909724.61,3.52,2.905,1.177,0.365
CMP_01307,YouTube,Fintech,INF_6434,@creator_86680,Macro,695944.69,1288475.86,1.85,1.257,1.225,0.936
CMP_01308,Instagram,Fintech,INF_5370,@creator_54389,Micro,80121.92,233788.53,2.92,2.217,1.177,0.754
CMP_01309,YouTube,D2C,INF_7292,@creator_97097,Nano,56918.07,162774.07,2.86,1.751,1.188,0.634
CMP_01310,Instagram,Beauty,INF_6909,@creator_86213,Mega,2395269.65,3710908.62,1.55,2.383,1.164,0.91
CMP_01311,Instagram,Beauty,INF_1867,@creator_88040,Nano,79015.45,255885.12,3.24,2.753,1.106,0.618
CMP_01312,Instagram,Beauty,INF_2897,@creator_87264,Micro,143576.24,463049.25,3.23,2.477,1.06,0.523
CMP_01313,Instagram,Food,INF_1529,@creator_98304,Macro,687374.71,2016765.66,2.93,2.289,1.109,0.931
CMP_01314,Instagram,Fintech,INF_3959,@creator_39144,Macro,602297.01,1554089.75,2.58,1.711,1.168,0.434
CMP_01315,TikTok,D2C,INF_6831,@creator_32593,Nano,47040.03,224095.41,4.76,1.158,1.284,0.451
CMP_01316,Instagram,D2C,INF_9526,@creator_89766,Nano,22954.66,90099.45,3.93,1.273,1.079,0.715
CMP_01317,Instagram,Beauty,INF_5834,@creator_56545,Nano,67436.37,226119.87,3.35,1.56,1.343,0.69
CMP_01318,Instagram,Fitness,INF_2307,@creator_42632,Macro,799214.99,1934892.05,2.42,2.169,1.366,0.894
CMP_01319,YouTube,Beauty,INF_5660,@creator_73271,Macro,866010.32,1729165.22,2.0,2.841,1.2,0.678
CMP_01320,YouTube,Beauty,INF_7317,@creator_30809,Micro,223619.97,497173.55,2.22,1.464,1.203,0.873
CMP_01321,Instagram,Fashion,INF_4165,@creator_37655,Macro,372412.28,890453.0,2.39,1.695,1.065,0.487
CMP_01322,YouTube,Fintech,INF_4699,@creator_48795,Micro,204343.45,454807.74,2.23,2.223,1.074,0.918
CMP_01323,Instagram,Beauty,INF_2607,@creator_18912,Macro,555776.18,1842794.9,3.32,2.086,1.385,0.874
CMP_01324,YouTube,Tech,INF_2704,@creator_75377,Micro,182919.15,382046.72,2.09,1.623,1.203,0.621
CMP_01325,Instagram,Beauty,INF_1553,@creator_31500,Nano,52878.07,203433.54,3.85,1.339,1.336,0.496
CMP_01326,TikTok,Fashion,INF_5470,@creator_85017,Micro,96767.01,290290.4,3.0,2.305,1.234,0.56
CMP_01327,YouTube,Food,INF_9113,@creator_99336,Micro,100782.55,218781.64,2.17,1.382,1.053,0.441
CMP_01328,Instagram,Tech,INF_9152,@creator_67395,Nano,44446.14,153877.96,3.46,1.78,1.333,0.473
CMP_01329,Instagram,Fintech,INF_3416,@creator_25964,Macro,753397.93,1650078.22,2.19,1.463,1.245,0.902
CMP_01330,YouTube,Food,INF_4288,@creator_88254,Micro,182040.78,475911.56,2.61,2.218,1.052,1.038
CMP_01331,Instagram,Food,INF_3446,@creator_13346,Nano,79064.96,252376.1,3.19,2.708,1.376,0.798
CMP_01332,Instagram,Tech,INF_7085,@creator_41351,Micro,211192.07,770787.83,3.65,1.832,1.155,0.342
CMP_01333,YouTube,Gaming,INF_9143,@creator_22473,Macro,643796.97,1355875.12,2.11,1.614,1.086,0.358
CMP_01334,Instagram,Tech,INF_6560,@creator_46397,Nano,27272.2,84034.02,3.08,1.368,1.384,0.833
CMP_01335,TikTok,Food,INF_5872,@creator_53341,Micro,189899.99,791258.09,4.17,1.505,1.369,0.641
CMP_01336,Instagram,Fashion,INF_2409,@creator_93682,Nano,42822.74,113245.13,2.64,1.007,1.265,0.501
CMP_01337,YouTube,Fashion,INF_6257,@creator_68642,Nano,55649.56,160485.53,2.88,2.602,1.143,0.543
CMP_01338,Instagram,Tech,INF_9689,@creator_75125,Micro,157609.06,494270.78,3.14,2.743,1.158,0.69
CMP_01339,YouTube,Tech,INF_1111,@creator_21116,Macro,737364.8,1270747.77,1.72,1.997,1.178,0.867
CMP_01340,TikTok,Food,INF_8890,@creator_43577,Micro,169081.01,451957.52,2.67,2.799,1.108,0.584
CMP_01341,Instagram,Beauty,INF_9756,@creator_78555,Macro,580957.24,904703.55,1.56,1.075,1.319,0.762
CMP_01342,Instagram,Fintech,INF_8953,@creator_58536,Micro,232875.16,688406.36,2.96,2.635,1.24,0.318
CMP_01343,YouTube,Fintech,INF_5488,@creator_67352,Micro,162378.97,378309.21,2.33,2.98,1.156,0.616
CMP_01344,TikTok,D2C,INF_8095,@creator_54791,Macro,462389.49,1472489.4,3.18,2.807,1.112,0.797
CMP_01345,Instagram,Gaming,INF_1744,@creator_98340,Nano,37921.04,103053.1,2.72,1.238,1.193,0.276
CMP_01346,Instagram,Fitness,INF_1947,@creator_84312,Micro,87652.7,290430.27,3.31,2.586,1.259,0.535
CMP_01347,TikTok,Fitness,INF_2437,@creator_34946,Micro,248851.47,1250868.37,5.03,1.143,1.373,0.33
CMP_01348,Instagram,Fashion,INF_4277,@creator_97350,Nano,42569.91,113944.67,2.68,2.013,1.177,0.492
CMP_01349,Instagram,Fashion,INF_2639,@creator_56606,Micro,183748.17,538229.92,2.93,2.558,1.274,0.284
CMP_01350,YouTube,Beauty,INF_4522,@creator_48872,Micro,224028.69,529030.9,2.36,1.908,1.361,0.817
CMP_01351,YouTube,Fintech,INF_6130,@creator_66843,Nano,56947.39,133840.8,2.35,2.102,1.138,0.525
CMP_01352,TikTok,Beauty,INF_5245,@creator_19741,Nano,79805.76,465320.48,5.83,1.198,1.289,0.436
CMP_01353,Instagram,Gaming,INF_1080,@creator_12134,Nano,67916.78,202725.31,2.98,1.917,1.12,0.735
CMP_01354,TikTok,Fitness,INF_6961,@creator_63096,Nano,54123.68,236748.69,4.37,1.903,1.202,0.27
CMP_01355,Instagram,D2C,INF_9843,@creator_41152,Micro,239842.93,633520.61,2.64,2.422,1.184,0.828
CMP_01356,YouTube,Food,INF_6867,@creator_88243,Micro,145498.37,225714.06,1.55,2.121,1.14,0.419
CMP_01357,Instagram,Tech,INF_5314,@creator_90252,Macro,638266.44,1983005.89,3.11,2.505,1.074,0.424
CMP_01358,Instagram,Fitness,INF_7793,@creator_45776,Micro,112959.58,367723.73,3.26,1.888,1.112,0.647
CMP_01359,Instagram,Tech,INF_7443,@creator_95469,Nano,49675.18,169533.64,3.41,1.169,1.395,0.624
CMP_01360,YouTube,D2C,INF_3573,@creator_66005,Nano,22105.26,47946.9,2.17,2.303,1.237,0.785
CMP_01361,Instagram,Fitness,INF_2293,@creator_70432,Nano,49611.02,205264.04,4.14,1.833,1.097,0.374
CMP_01362,Instagram,Tech,INF_7750,@creator_26285,Nano,51810.49,232865.34,4.49,1.763,1.098,0.899
CMP_01363,Instagram,Tech,INF_7609,@creator_64086,Macro,443082.64,1003823.8,2.27,1.493,1.377,0.86
CMP_01364,Instagram,Tech,INF_1645,@creator_67367,Micro,88307.01,268799.29,3.04,1.581,1.195,0.609
CMP_01365,Instagram,Fashion,INF_6064,@creator_64888,Nano,42807.01,140862.32,3.29,2.132,1.297,0.825
CMP_01366,Instagram,Fashion,INF_4953,@creator_96181,Micro,285859.69,850486.22,2.98,2.842,1.068,0.355
CMP_01367,TikTok,Fashion,INF_4777,@creator_28499,Macro,676439.54,1690229.51,2.5,1.119,1.244,0.904
CMP_01368,Instagram,D2C,INF_4841,@creator_54890,Nano,55996.66,187709.68,3.35,1.475,1.254,0.463
CMP_01369,Instagram,Tech,INF_3853,@creator_85664,Macro,909100.1,3066018.82,3.37,2.785,1.275,0.601
CMP_01370,YouTube,D2C,INF_7749,@creator_65721,Micro,103470.13,189591.09,1.83,2.262,1.249,1.108
CMP_01371,Instagram,D2C,INF_4649,@creator_56894,Nano,67732.72,178371.41,2.63,1.649,1.35,0.727
CMP_01372,Instagram,Beauty,INF_2360,@creator_70941,Mega,2986735.0,6037439.69,2.02,2.937,1.221,0.656
CMP_01373,Instagram,Fintech,INF_3282,@creator_98706,Micro,136261.11,441106.67,3.24,1.495,1.386,0.322
CMP_01374,YouTube,Food,INF_5677,@creator_95222,Macro,376718.51,746658.76,1.98,2.791,1.062,0.944
CMP_01375,Instagram,Food,INF_1909,@creator_44648,Micro,217442.68,660750.04,3.04,2.515,1.344,0.755
CMP_01376,Instagram,Fashion,INF_4505,@creator_11084,Mega,2118698.38,4030035.94,1.9,2.257,1.377,0.472
CMP_01377,Instagram,Gaming,INF_9804,@creator_57802,Macro,686867.98,1647948.67,2.4,2.284,1.195,0.847
CMP_01378,Instagram,Fintech,INF_5987,@creator_66478,Micro,271173.88,792519.44,2.92,2.083,1.165,0.737
CMP_01379,Instagram,D2C,INF_8453,@creator_55174,Micro,83806.03,244516.19,2.92,2.557,1.165,0.655
CMP_01380,Instagram,Gaming,INF_7461,@creator_63235,Micro,284395.6,757138.4,2.66,1.499,1.161,1.016
CMP_01381,Instagram,Beauty,INF_3028,@creator_28313,Nano,59114.76,227371.88,3.85,1.581,1.391,0.513
CMP_01382,Instagram,Beauty,INF_1620,@creator_66724,Nano,73646.46,302749.43,4.11,2.929,1.218,0.386
CMP_01383,TikTok,Beauty,INF_3897,@creator_22291,Nano,29118.0,150529.46,5.17,1.787,1.07,0.737
CMP_01384,Instagram,Food,INF_2674,@creator_52568,Nano,58199.27,176618.83,3.03,1.459,1.196,0.828
CMP_01385,Instagram,Tech,INF_8173,@creator_96766,Mega,2150740.13,5471260.86,2.54,1.901,1.247,0.434
CMP_01386,Instagram,Beauty,INF_5724,@creator_37906,Micro,107094.2,340845.72,3.18,1.764,1.342,0.44
CMP_01387,YouTube,Beauty,INF_1941,@creator_15050,Nano,55024.41,114893.01,2.09,2.741,1.144,0.432
CMP_01388,Instagram,Fitness,INF_6575,@creator_24570,Micro,174170.51,604722.82,3.47,1.652,1.276,0.398
CMP_01389,Instagram,Gaming,INF_8884,@creator_74912,Micro,289676.35,938981.23,3.24,1.485,1.215,0.992
CMP_01390,Instagram,Food,INF_5403,@creator_46091,Micro,103937.63,363541.76,3.5,2.864,1.208,0.774
CMP_01391,Instagram,Gaming,INF_4477,@creator_40131,Mega,1339763.17,2639822.36,1.97,2.706,1.161,0.659
CMP_01392,Instagram,Food,INF_1856,@creator_15988,Mega,1174900.31,2853218.77,2.43,1.04,1.302,0.629
CMP_01393,Instagram,Fintech,INF_6311,@creator_12484,Nano,23822.19,84358.09,3.54,2.752,1.339,0.526
CMP_01394,YouTube,Fashion,INF_4338,@creator_52967,Nano,53102.56,145215.93,2.73,2.233,1.368,0.944
CMP_01395,YouTube,Fashion,INF_2955,@creator_84314,Micro,83804.67,143443.83,1.71,1.641,1.119,1.076
CMP_01396,Instagram,Fitness,INF_4336,@creator_49137,Micro,148931.4,496374.54,3.33,2.403,1.186,0.255
CMP_01397,Instagram,D2C,INF_9760,@creator_46507,Nano,70759.33,225971.74,3.19,1.626,1.227,0.677
CMP_01398,Instagram,Food,INF_4450,@creator_69491,Macro,501300.22,1510373.68,3.01,2.966,1.181,0.793
CMP_01399,Instagram,Fitness,INF_9299,@creator_51348,Micro,222309.25,804382.37,3.62,2.941,1.171,0.525
CMP_01400,YouTube,Fintech,INF_6958,@creator_90241,Mega,2499678.57,3518285.29,1.41,1.355,1.055,0.691
CMP_01401,Instagram,Fintech,INF_5350,@creator_40709,Mega,2586619.55,6115591.38,2.36,2.65,1.062,0.565
CMP_01402,TikTok,Gaming,INF_9755,@creator_91876,Micro,152639.83,638704.1,4.18,1.757,1.381,0.402
CMP_01403,Instagram,Fashion,INF_8053,@creator_57940,Micro,193571.28,534536.91,2.76,2.746,1.122,0.329
CMP_01404,YouTube,Beauty,INF_4963,@creator_36295,Nano,47554.24,143114.33,3.01,2.948,1.066,1.094
CMP_01405,Instagram,Fitness,INF_2041,@creator_93127,Macro,713356.87,1113224.59,1.56,1.303,1.136,0.497
CMP_01406,YouTube,D2C,INF_3984,@creator_73886,Micro,227388.82,545158.83,2.4,1.516,1.136,0.887
CMP_01407,Instagram,Fitness,INF_7152,@creator_82708,Macro,800815.67,2519861.81,3.15,2.612,1.141,0.51
CMP_01408,YouTube,D2C,INF_9870,@creator_26585,Nano,72435.42,148465.19,2.05,1.654,1.095,0.375
CMP_01409,YouTube,Beauty,INF_5366,@creator_52083,Nano,63112.0,173554.28,2.75,1.312,1.372,0.757
CMP_01410,Instagram,Food,INF_6831,@creator_32347,Nano,51472.64,188987.84,3.67,2.633,1.312,0.479
CMP_01411,Instagram,D2C,INF_1373,@creator_24770,Nano,45462.61,134939.58,2.97,2.085,1.18,0.692
CMP_01412,YouTube,Fashion,INF_5374,@creator_73828,Nano,57047.12,165513.0,2.9,2.904,1.159,0.905
CMP_01413,Instagram,Fashion,INF_5881,@creator_51182,Macro,799768.8,2452803.11,3.07,2.224,1.2,0.426
CMP_01414,Instagram,D2C,INF_9309,@creator_33039,Micro,127154.77,417086.96,3.28,1.942,1.211,0.646
CMP_01415,Instagram,Tech,INF_9788,@creator_10620,Nano,70151.08,252346.89,3.6,2.09,1.244,0.692
CMP_01416,TikTok,D2C,INF_5264,@creator_41607,Nano,68485.94,284052.4,4.15,2.671,1.252,0.431
CMP_01417,Instagram,Tech,INF_9951,@creator_18117,Micro,296778.67,661985.75,2.23,1.736,1.234,0.856
CMP_01418,Instagram,Fitness,INF_5228,@creator_12766,Nano,40166.58,168035.57,4.18,2.279,1.237,0.861
CMP_01419,TikTok,Fintech,INF_7058,@creator_83191,Micro,89226.36,322327.71,3.61,1.791,1.399,1.108
CMP_01420,Instagram,Fitness,INF_5392,@creator_23229,Micro,191091.4,573947.83,3.0,2.397,1.24,0.801
CMP_01421,Instagram,Beauty,INF_3014,@creator_80480,Macro,747791.44,2413261.05,3.23,2.904,1.394,0.725
CMP_01422,TikTok,Tech,INF_2440,@creator_75046,Micro,89838.82,396972.97,4.42,1.41,1.132,0.456
CMP_01423,Instagram,Fashion,INF_7565,@creator_66919,Micro,195696.45,523928.88,2.68,1.464,1.067,0.631
CMP_01424,Instagram,Food,INF_2620,@creator_54588,Nano,35357.22,126945.94,3.59,1.301,1.172,0.605
CMP_01425,Instagram,Food,INF_8433,@creator_25164,Nano,43737.05,169502.08,3.88,2.03,1.339,0.32
CMP_01426,Instagram,Tech,INF_7714,@creator_87237,Micro,288365.63,870142.59,3.02,1.717,1.099,0.427
CMP_01427,TikTok,Fashion,INF_6830,@creator_54297,Micro,231010.39,1120391.7,4.85,1.905,1.231,0.389
CMP_01428,YouTube,Gaming,INF_1826,@creator_52625,Nano,74050.22,225445.47,3.04,2.437,1.172,0.728
CMP_01429,YouTube,Fashion,INF_2405,@creator_65619,Macro,738410.77,850102.81,1.15,1.168,1.36,0.487
CMP_01430,Instagram,Gaming,INF_8663,@creator_74459,Micro,252054.19,747098.34,2.96,1.351,1.324,0.768
CMP_01431,Instagram,Fintech,INF_8298,@creator_42132,Nano,32496.88,111103.27,3.42,2.217,1.303,0.548
CMP_01432,YouTube,Fitness,INF_9099,@creator_65709,Micro,290244.19,583824.27,2.01,2.854,1.142,0.472
CMP_01433,Instagram,D2C,INF_1187,@creator_30572,Micro,259173.18,800493.87,3.09,1.064,1.067,0.818
CMP_01434,Instagram,Fitness,INF_4836,@creator_23068,Micro,124146.11,456089.55,3.67,2.587,1.2,0.856
CMP_01435,Instagram,Tech,INF_7132,@creator_96700,Macro,865683.13,2948810.42,3.41,2.224,1.118,0.634
CMP_01436,TikTok,Tech,INF_8077,@creator_15351,Micro,225444.91,1087881.65,4.83,1.878,1.174,0.711
CMP_01437,Instagram,Fitness,INF_1195,@creator_14714,Macro,754113.44,2261028.5,3.0,2.451,1.242,0.566
CMP_01438,Instagram,Fitness,INF_6273,@creator_60321,Nano,49658.85,185379.81,3.73,2.177,1.177,0.775
CMP_01439,Instagram,Tech,INF_5637,@creator_18348,Micro,141831.96,449097.02,3.17,1.575,1.077,0.492
CMP_01440,YouTube,Fintech,INF_8426,@creator_95873,Macro,961515.34,2226271.33,2.32,2.036,1.341,0.919
CMP_01441,Instagram,Food,INF_3352,@creator_32159,Micro,196037.03,612204.44,3.12,1.408,1.092,0.542
CMP_01442,Instagram,Food,INF_5669,@creator_45690,Macro,886951.77,2601869.72,2.93,2.445,1.096,0.716
CMP_01443,YouTube,D2C,INF_9400,@creator_74669,Macro,963930.97,1593367.33,1.65,1.581,1.209,0.969
CMP_01444,Instagram,Beauty,INF_1393,@creator_83541,Macro,612240.06,1720164.38,2.81,1.624,1.144,0.55
CMP_01445,Instagram,D2C,INF_9678,@creator_16294,Micro,139095.95,449793.13,3.23,2.134,1.333,0.749
CMP_01446,Instagram,Beauty,INF_9331,@creator_72054,Nano,68747.36,253027.71,3.68,2.488,1.257,0.629
CMP_01447,Instagram,Food,INF_2611,@creator_41657,Nano,57390.39,206297.57,3.59,1.695,1.267,0.696
CMP_01448,Instagram,Tech,INF_5272,@creator_27813,Nano,48177.73,163165.03,3.39,2.755,1.078,0.849
CMP_01449,Instagram,Fintech,INF_7389,@creator_74802,Micro,225548.04,675817.71,3.0,1.326,1.307,0.75
CMP_01450,YouTube,Fashion,INF_3389,@creator_83694,Nano,48651.44,119681.31,2.46,1.75,1.179,0.471
CMP_01451,TikTok,Fintech,INF_7059,@creator_76025,Nano,31185.01,137056.76,4.39,1.24,1.355,0.635
CMP_01452,Instagram,Tech,INF_9075,@creator_66782,Micro,140019.76,449666.52,3.21,2.709,1.218,0.605
CMP_01453,Instagram,Fitness,INF_4009,@creator_62971,Micro,234137.36,798975.56,3.41,1.448,1.268,0.778
CMP_01454,Instagram,Beauty,INF_3866,@creator_36250,Nano,59369.71,183980.64,3.1,2.582,1.174,1.021
CMP_01455,TikTok,Beauty,INF_2826,@creator_50883,Nano,52899.92,276020.06,5.22,1.186,1.182,0.537
CMP_01456,Instagram,D2C,INF_7405,@creator_37135,Micro,156457.45,536355.4,3.43,1.012,1.062,0.732
CMP_01457,YouTube,Fintech,INF_2795,@creator_25270,Macro,504036.47,1129612.22,2.24,2.938,1.162,0.432
CMP_01458,Instagram,Fashion,INF_2093,@creator_80325,Nano,26527.75,92797.36,3.5,2.204,1.33,0.621
CMP_01459,Instagram,Food,INF_8854,@creator_62784,Macro,882906.17,2732708.01,3.1,1.21,1.099,0.961
CMP_01460,Instagram,Tech,INF_7098,@creator_95504,Nano,74851.31,264651.88,3.54,2.052,1.098,0.58
CMP_01461,Instagram,Beauty,INF_1125,@creator_45388,Mega,1448419.62,4720776.39,3.26,2.347,1.363,0.337
CMP_01462,TikTok,Fintech,INF_4411,@creator_90352,Nano,69359.38,334130.29,4.82,2.673,1.304,0.687
CMP_01463,Instagram,Fintech,INF_4005,@creator_47203,Micro,251674.41,743041.96,2.95,2.589,1.14,0.73
CMP_01464,TikTok,Beauty,INF_9056,@creator_21862,Micro,184446.11,649308.22,3.52,2.29,1.225,0.527
CMP_01465,YouTube,Fintech,INF_5530,@creator_73699,Micro,240717.04,582620.2,2.42,2.657,1.311,0.794
CMP_01466,Instagram,Fashion,INF_2177,@creator_12594,Nano,27200.78,107957.12,3.97,2.502,1.128,0.847
CMP_01467,Instagram,Fitness,INF_3366,@creator_87903,Micro,249435.1,827963.88,3.32,1.446,1.266,0.516
CMP_01468,YouTube,Tech,INF_3661,@creator_33333,Nano,55787.37,104731.11,1.88,2.273,1.347,0.917
CMP_01469,Instagram,Fintech,INF_1275,@creator_14078,Micro,163308.43,555836.15,3.4,2.43,1.178,0.382
CMP_01470,Instagram,Tech,INF_8377,@creator_18861,Micro,218004.45,811519.32,3.72,1.305,1.11,0.634
CMP_01471,Instagram,Fitness,INF_8500,@creator_14015,Nano,63190.31,224796.7,3.56,1.851,1.159,0.875
