Campaign_ID,Influencer_ID,Category,Influencer_Tier,Followers_Count,Platform,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Link_Clicks,Total_Orders,Total_Revenue_INR
CMP_202505_33,INF_9E77239F,Lifestyle,Nano,5641,Instagram,2025-05-26,1303,6129,172,10,20,96,2,2521
CMP_202510_15,INF_7B438D89,Gaming,Micro,36396,LinkedIn,2025-10-27,69721,20562,735,43,86,215,10,22429
CMP_202504_50,INF_59543940,Beauty,Macro,994754,LinkedIn,2025-04-13,1983256,202340,4374,257,514,3747,230,215914
CMP_202505_52,INF_4EA03A14,Finance,Nano,9535,TikTok,2025-05-08,1663,7130,323,19,38,108,1,6612
CMP_202508_73,INF_2264273E,Gaming,Micro,24402,TikTok,2025-08-05,1499,10356,184,10,21,10,0,0
CMP_202503_55,INF_CC7D55BF,Beauty,Macro,709252,LinkedIn,2025-03-08,1340102,1265409,7051,414,829,12858,85,88233
CMP_202507_90,INF_36BD100E,Beauty,Mid,312539,YouTube,2025-07-18,272494,261715,2049,120,241,11131,688,1154906
CMP_202506_76,INF_3A197B79,Beauty,Micro,54532,LinkedIn,2025-06-26,68903,20716,553,32,65,281,15,13766
CMP_202509_53,INF_3D8661D3,Fashion,Micro,77032,Instagram,2025-09-30,16742,49843,792,46,93,716,13,49893
CMP_202510_59,INF_63B36C0A,Gaming,Mid,384749,TikTok,2025-10-17,38378,131384,4879,287,574,715,14,18251
CMP_202502_28,INF_EE88D10E,Beauty,Mid,463119,Instagram,2025-02-05,134084,278501,4926,289,579,4783,102,94671
CMP_202501_14,INF_9C4B05FB,Lifestyle,Micro,59509,TikTok,2025-01-25,3594,53033,2593,152,305,986,16,20141
CMP_202508_88,INF_B0A2B58E,Beauty,Nano,6086,LinkedIn,2025-08-19,9011,8881,187,11,22,148,9,8863
CMP_202512_35,INF_BDB133DD,Gaming,Micro,82333,YouTube,2025-12-04,44492,78394,1051,61,123,2994,104,143190
CMP_202509_31,INF_560B430D,Gaming,Micro,67748,Instagram,2025-09-02,21620,34602,503,29,59,297,7,16676
CMP_202506_99,INF_33296E0B,Lifestyle,Nano,9241,LinkedIn,2025-06-22,13374,1020,37,2,4,11,0,0
CMP_202503_26,INF_93150FE9,Tech,Micro,59102,LinkedIn,2025-03-29,92600,115559,3020,177,355,1600,40,336485
CMP_202504_61,INF_EE05436D,Lifestyle,Nano,9414,Instagram,2025-04-22,1708,2909,90,5,10,43,0,0
CMP_202510_71,INF_32CB95B6,Fashion,Micro,93319,Instagram,2025-10-19,19168,65822,1824,107,214,649,14,52964
CMP_202510_15,INF_B2F04945,Beauty,Micro,99418,Instagram,2025-10-30,30007,105221,2455,144,288,1320,38,58315
CMP_202505_71,INF_B346E508,Fashion,Mid,170505,LinkedIn,2025-05-30,401963,212728,3499,205,411,5641,287,783299
CMP_202503_96,INF_17A95C49,Beauty,Micro,78346,LinkedIn,2025-03-18,138173,42896,2112,124,248,760,43,35413
CMP_202504_85,INF_F2BCEA7F,Beauty,Nano,5550,LinkedIn,2025-04-04,4998,2165,77,4,9,33,2,3334
CMP_202503_61,INF_CAECD750,Fashion,Mid,252609,Instagram,2025-03-08,68714,58545,1232,72,145,695,17,60954
CMP_202504_83,INF_24DE9973,Tech,Mid,335034,TikTok,2025-04-04,63826,196428,8902,523,1047,1180,31,327777
CMP_202501_12,INF_55A41614,Tech,Macro,940991,YouTube,2025-01-15,1273445,1194897,11763,691,1383,49531,1484,29245554
CMP_202505_17,INF_502EEEA8,Tech,Mid,215445,YouTube,2025-05-08,166355,318150,8605,506,1012,10211,134,802606
CMP_202508_49,INF_96CDB6CE,Finance,Micro,90346,TikTok,2025-08-17,11091,79446,867,51,102,339,5,65652
CMP_202507_76,INF_95469C89,Gaming,Macro,694905,YouTube,2025-07-23,1068150,583087,10252,603,1206,24982,1051,2225952
CMP_202508_66,INF_0AFC89C8,Beauty,Macro,556319,TikTok,2025-08-04,26635,397568,3056,179,359,1903,37,59527
CMP_202502_21,INF_990EEA7D,Finance,Macro,663161,TikTok,2025-02-05,110257,191488,9055,532,1065,1979,30,257576
CMP_202505_42,INF_6B03087F,Beauty,Mid,103538,YouTube,2025-05-14,85580,62398,1919,112,225,2731,138,273618
CMP_202502_57,INF_60174964,Fashion,Nano,5745,TikTok,2025-02-08,1000,5440,79,4,9,13,0,0
CMP_202501_18,INF_38CD7FB7,Lifestyle,Nano,9359,Instagram,2025-01-26,5995,4097,194,11,22,82,1,1437
CMP_202511_81,INF_87D5D16D,Fashion,Mid,102707,YouTube,2025-11-10,79928,63040,1125,66,132,2821,106,198404
CMP_202506_25,INF_3A399A28,Tech,Micro,95006,TikTok,2025-06-07,4908,67624,3446,202,405,606,3,70060
CMP_202505_96,INF_C7D32C95,Lifestyle,Micro,67385,Instagram,2025-05-07,16582,59976,2072,121,243,570,9,23260
CMP_202510_83,INF_B7501B84,Tech,Nano,8340,Instagram,2025-10-28,2379,9418,414,24,48,179,0,0
CMP_202506_32,INF_D3355F3B,Fashion,Nano,7989,LinkedIn,2025-06-11,10157,13457,341,20,40,280,13,34148
CMP_202508_91,INF_054DA173,Finance,Nano,7959,TikTok,2025-08-29,1298,7844,346,20,40,140,1,9044
CMP_202508_93,INF_385BF17B,Gaming,Micro,79350,LinkedIn,2025-08-22,108571,89025,3959,232,465,2279,119,107552
CMP_202505_64,INF_D3355F3B,Fashion,Nano,7989,TikTok,2025-05-21,1066,5332,47,2,5,40,0,0
CMP_202510_52,INF_45FBEAFF,Finance,Micro,29112,LinkedIn,2025-10-07,46755,14509,510,30,60,335,6,34970
CMP_202505_75,INF_F4E43C0D,Gaming,Micro,91561,TikTok,2025-05-15,14573,83431,1721,101,202,1062,15,17045
CMP_202505_97,INF_233C364B,Beauty,Nano,7353,TikTok,2025-05-31,1453,3002,111,6,13,14,0,0
CMP_202510_10,INF_86CEF2F5,Tech,Micro,85415,YouTube,2025-10-29,43019,20037,336,19,39,806,19,273126
CMP_202506_84,INF_3031F615,Finance,Micro,36940,TikTok,2025-06-27,3915,49897,2334,137,274,49,0,0
CMP_202510_54,INF_1E20CCEF,Finance,Nano,6119,LinkedIn,2025-10-30,10099,5206,69,4,8,108,2,21979
CMP_202506_92,INF_270CEE03,Lifestyle,Micro,65169,YouTube,2025-06-22,70134,68167,828,48,97,3256,96,203354
CMP_202506_39,INF_79748F1D,Finance,Micro,55328,TikTok,2025-06-17,4418,86607,2449,144,288,705,6,78213
CMP_202501_90,INF_0FD3A79C,Tech,Nano,9038,Instagram,2025-01-15,2711,15672,274,16,32,167,2,23430
CMP_202507_15,INF_90140036,Lifestyle,Micro,79813,YouTube,2025-07-23,68981,44373,1956,115,230,1640,5,11001
CMP_202509_85,INF_8E5A7E3B,Fashion,Nano,5767,Instagram,2025-09-22,1000,4427,114,6,13,53,0,0
CMP_202507_21,INF_628B4628,Fashion,Micro,60635,Instagram,2025-07-16,15356,55858,2112,124,248,790,17,60839
CMP_202510_66,INF_463B0DE0,Gaming,Mega,1409602,Instagram,2025-10-22,469370,957512,20915,1230,2460,9121,110,145375
CMP_202506_29,INF_4A92A85B,Tech,Nano,6605,Instagram,2025-06-03,2661,2193,79,4,9,26,0,0
CMP_202501_82,INF_EE872AC8,Gaming,Mega,4731815,TikTok,2025-01-18,993526,3746865,61191,3599,7199,25880,347,619101
CMP_202511_69,INF_EAC6B4E7,Finance,Nano,7519,TikTok,2025-11-07,1246,1083,35,2,4,5,0,0
CMP_202508_71,INF_8DD22F0C,Tech,Micro,91507,LinkedIn,2025-08-13,133024,62357,3154,185,371,662,21,283407
CMP_202504_36,INF_EBEA43DE,Tech,Micro,85052,YouTube,2025-04-04,52177,17588,178,10,21,744,20,458923
CMP_202505_59,INF_0AFC89C8,Beauty,Macro,556319,YouTube,2025-05-25,554151,927285,23901,1405,2811,37697,1873,2383757
CMP_202504_44,INF_D35AB47E,Finance,Nano,9019,LinkedIn,2025-04-05,15786,8401,352,20,41,151,1,9482
CMP_202503_10,INF_F4545AFF,Tech,Mega,2585437,YouTube,2025-03-29,1017536,1543048,44895,2640,5281,60871,182,3950529
CMP_202505_11,INF_9419329A,Gaming,Mid,399377,TikTok,2025-05-30,93442,522957,6094,358,717,3960,83,75601
CMP_202503_22,INF_A5E36892,Finance,Nano,7679,Instagram,2025-03-20,2321,3835,173,10,20,25,0,0
CMP_202508_71,INF_51C48067,Beauty,Nano,9955,TikTok,2025-08-29,2292,16065,589,34,69,120,3,5078
CMP_202509_10,INF_B82555F6,Tech,Nano,7716,LinkedIn,2025-09-01,7448,5765,135,7,15,71,2,15083
CMP_202505_35,INF_427BCF6E,Gaming,Nano,5880,LinkedIn,2025-05-05,6751,23202,976,57,114,393,19,32662
CMP_202508_67,INF_93557B57,Tech,Micro,14981,TikTok,2025-08-05,4039,21161,693,40,81,21,0,0
CMP_202511_60,INF_E616A96D,Lifestyle,Macro,810394,TikTok,2025-11-14,241799,476044,7406,435,871,3731,74,148321
CMP_202505_41,INF_427BCF6E,Gaming,Nano,5880,YouTube,2025-05-04,5837,5529,51,3,6,238,8,17123
CMP_202509_47,INF_17F39F54,Gaming,Micro,50414,YouTube,2025-09-23,49562,39908,1689,99,198,1511,65,95226
CMP_202503_66,INF_2FDF0B7C,Fashion,Nano,9159,YouTube,2025-03-09,4246,6922,232,13,27,269,1,2999
CMP_202511_79,INF_D69E751D,Fashion,Micro,17188,Instagram,2025-11-08,5198,13330,441,25,51,24,0,0
CMP_202512_45,INF_FCE9566C,Fashion,Micro,63707,Instagram,2025-12-14,30146,49903,1133,66,133,929,20,34594
CMP_202511_88,INF_C58A0769,Fashion,Nano,8359,TikTok,2025-11-29,1000,9557,169,9,19,33,0,0
CMP_202508_15,INF_9EEC2ACC,Lifestyle,Micro,96343,LinkedIn,2025-08-23,64636,67360,1120,65,131,1270,4,11550
CMP_202502_20,INF_26739396,Beauty,Mid,492996,YouTube,2025-02-24,235973,218524,1183,69,139,10778,555,952352
CMP_202502_19,INF_33296E0B,Lifestyle,Nano,9241,LinkedIn,2025-02-16,17007,3518,136,8,16,59,2,2460
CMP_202512_44,INF_1F3D2EFC,Lifestyle,Mid,455818,TikTok,2025-12-13,94496,178700,1947,114,229,2652,37,67322
CMP_202508_18,INF_99C94582,Gaming,Micro,36636,TikTok,2025-08-31,6109,22839,357,21,42,161,0,0
CMP_202511_45,INF_F20D20E3,Beauty,Mid,416754,TikTok,2025-11-14,53888,414073,7851,461,923,2126,52,44013
CMP_202503_79,INF_08FDDF27,Fashion,Macro,948560,YouTube,2025-03-29,981886,567388,16595,976,1952,22704,872,1485656
CMP_202509_23,INF_4B26B7E5,Fashion,Micro,99516,YouTube,2025-09-08,130342,33939,1354,79,159,1567,68,136625
CMP_202509_33,INF_9AFC826B,Lifestyle,Micro,80921,TikTok,2025-09-08,21065,159401,2697,158,317,1268,25,67101
CMP_202503_57,INF_B06DAD5B,Tech,Nano,6894,Instagram,2025-03-18,2277,2562,112,6,13,38,0,0
CMP_202512_12,INF_793EB3B8,Tech,Mid,465465,LinkedIn,2025-12-24,1071046,162484,1547,91,182,2802,11,180638
CMP_202512_92,INF_C1678B7E,Gaming,Mid,207256,TikTok,2025-12-28,8264,656409,19997,1176,2352,9575,12,24675
CMP_202506_43,INF_F748E9F0,Finance,Mega,2803060,YouTube,2025-06-28,1824042,1875412,25810,1518,3036,68853,1288,10234404
CMP_202507_20,INF_E825914D,Tech,Nano,5718,Instagram,2025-07-05,1000,5670,109,6,12,69,0,0
CMP_202505_61,INF_5C01908F,Finance,Micro,16110,TikTok,2025-05-28,1469,22574,493,29,58,135,0,0
CMP_202505_17,INF_21D4F8FC,Fashion,Mid,232717,YouTube,2025-05-10,145417,44705,1586,93,186,1921,75,285277
CMP_202504_13,INF_4FDBCD07,Tech,Micro,78724,TikTok,2025-04-12,9911,30022,654,38,77,296,1,9182
CMP_202501_52,INF_521FF321,Beauty,Mega,3282091,Instagram,2025-01-29,625186,2518752,69923,4113,8226,23984,599,1181926
CMP_202504_39,INF_1CB6EAA1,Fashion,Micro,50471,Instagram,2025-04-20,14135,24435,1210,71,142,267,0,0
CMP_202509_55,INF_6F5E2F8C,Gaming,Nano,6544,LinkedIn,2025-09-27,9093,6919,67,3,7,117,5,4609
CMP_202501_83,INF_537F2704,Fashion,Mid,355761,Instagram,2025-01-17,223963,329393,4498,264,529,1784,40,120282
CMP_202504_59,INF_7B9628EF,Finance,Macro,822674,Instagram,2025-04-13,194702,343020,9616,565,1131,3539,20,191924
CMP_202503_84,INF_91C5E699,Fashion,Nano,9362,YouTube,2025-03-01,19868,4482,62,3,7,219,9,28845
CMP_202505_43,INF_EA0744A5,Lifestyle,Micro,83779,YouTube,2025-05-11,55755,72553,3372,198,396,2887,89,123468
CMP_202601_52,INF_57F84FE2,Gaming,Micro,78152,YouTube,2026-01-01,49670,37681,1065,62,125,1729,70,125974
CMP_202512_76,INF_4DC6EA6E,Beauty,Micro,59702,TikTok,2025-12-21,15842,29513,519,30,61,360,8,9493
CMP_202506_80,INF_0D239437,Finance,Nano,7694,LinkedIn,2025-06-06,11352,6635,296,17,34,94,2,15545
CMP_202511_96,INF_44E011C8,Lifestyle,Nano,7868,YouTube,2025-11-20,10812,4506,90,5,10,211,6,17329
CMP_202503_92,INF_528E030C,Tech,Nano,6836,TikTok,2025-03-06,1000,3362,97,5,11,13,0,0
CMP_202510_84,INF_26739396,Beauty,Mid,492996,TikTok,2025-10-30,32786,329382,6964,409,819,2050,37,53961
CMP_202504_76,INF_3101CE51,Fashion,Mid,313961,Instagram,2025-04-30,138259,519241,8721,513,1026,8155,219,487545
CMP_202511_27,INF_42DFDA23,Gaming,Micro,57473,Instagram,2025-11-19,17772,50780,942,55,110,380,0,0
CMP_202510_98,INF_E28CB2E8,Tech,Micro,32238,LinkedIn,2025-10-03,42237,20263,786,46,92,326,12,265539
CMP_202501_75,INF_ED63D1C0,Fashion,Nano,5530,Instagram,2025-01-14,1746,5769,275,16,32,66,1,3132
CMP_202510_34,INF_6430389F,Gaming,Nano,6887,LinkedIn,2025-10-11,10035,6107,211,12,24,125,5,3606
CMP_202511_32,INF_55D2DC19,Tech,Mid,321106,LinkedIn,2025-11-05,367055,731526,8811,518,1036,11167,256,5912770
CMP_202503_87,INF_89BAC101,Lifestyle,Micro,41465,TikTok,2025-03-22,5698,8156,260,15,30,53,0,0
CMP_202506_13,INF_91DABB09,Finance,Micro,70012,TikTok,2025-06-13,3241,31536,323,19,38,232,0,0
CMP_202503_39,INF_18CD51EC,Finance,Micro,38540,YouTube,2025-03-23,33152,9691,82,4,9,325,6,41793
CMP_202506_56,INF_D32254CC,Finance,Micro,18348,YouTube,2025-06-21,17010,8204,306,18,36,351,0,0
CMP_202501_77,INF_CF13DBD3,Tech,Nano,6646,LinkedIn,2025-01-07,6038,7009,100,5,11,104,3,26972
CMP_202504_99,INF_B346E508,Fashion,Mid,170505,LinkedIn,2025-04-04,291645,34543,822,48,96,730,37,109164
CMP_202506_30,INF_11940270,Beauty,Micro,14153,YouTube,2025-06-30,16211,8714,182,10,21,376,19,29819
CMP_202506_28,INF_539C9286,Tech,Micro,95247,LinkedIn,2025-06-04,144150,43526,1685,99,198,687,2,38914
CMP_202505_33,INF_8C45BEE3,Finance,Micro,42819,LinkedIn,2025-05-23,58545,64556,2811,165,330,1608,27,182045
CMP_202502_65,INF_6B03087F,Beauty,Mid,103538,LinkedIn,2025-02-07,91851,323065,5033,296,592,5492,330,631284
CMP_202507_60,INF_054DA173,Finance,Nano,7959,YouTube,2025-07-09,7897,4447,127,7,15,144,4,35387
CMP_202502_35,INF_5986B37D,Gaming,Nano,9883,YouTube,2025-02-22,8399,26042,849,49,99,1123,40,90769
CMP_202510_15,INF_97CA64DD,Gaming,Micro,94838,YouTube,2025-10-18,73973,128707,2845,167,334,4739,123,276804
CMP_202512_73,INF_1DBFC13B,Finance,Mid,198604,LinkedIn,2025-12-18,106167,132815,5826,342,685,2762,60,818117
CMP_202511_38,INF_D52282A9,Beauty,Mid,289976,LinkedIn,2025-11-26,351619,339016,8657,509,1018,6045,34,31071
CMP_202505_41,INF_D032F80D,Finance,Micro,24642,TikTok,2025-05-15,1513,72194,2399,141,282,889,0,0
CMP_202504_95,INF_B71E9DD9,Fashion,Micro,41917,TikTok,2025-04-30,8852,41882,1409,82,165,391,0,0
CMP_202503_40,INF_F02EC19B,Lifestyle,Micro,40979,YouTube,2025-03-10,24988,43895,420,24,49,1591,43,120935
CMP_202508_10,INF_C3AC15B7,Lifestyle,Mid,206014,LinkedIn,2025-08-08,357051,379025,6772,398,796,4526,16,45900
CMP_202507_97,INF_79AB4111,Tech,Macro,948842,YouTube,2025-07-20,1279444,278760,4896,288,576,10375,309,7551158
CMP_202509_20,INF_D1EE2491,Beauty,Micro,83146,YouTube,2025-09-24,80023,48024,2318,136,272,1754,90,167059
CMP_202503_89,INF_190FA924,Lifestyle,Micro,42016,Instagram,2025-03-12,20001,17081,858,50,101,129,3,5395
CMP_202503_73,INF_C2BCCD13,Fashion,Mid,221929,Instagram,2025-03-07,52408,320864,9335,549,1098,3297,111,405987
CMP_202501_16,INF_C36FDDF3,Fashion,Mid,375684,TikTok,2025-01-19,107664,196913,7370,433,867,967,12,34048
CMP_202506_22,INF_FF89E86F,Gaming,Macro,788439,YouTube,2025-06-05,931392,752560,10217,601,1202,32434,1239,1062443
CMP_202501_51,INF_AEF0B768,Beauty,Mega,4272586,LinkedIn,2025-01-02,4949728,2526614,48152,2832,5665,39840,227,374420
CMP_202501_36,INF_59543940,Beauty,Macro,994754,TikTok,2025-01-26,38653,385585,10321,607,1214,2986,68,69039
CMP_202504_94,INF_45802686,Beauty,Micro,52366,Instagram,2025-04-22,26579,40499,1494,87,175,631,1,1949
CMP_202512_88,INF_7E5BE0B3,Finance,Nano,8428,LinkedIn,2025-12-24,9176,4417,171,10,20,55,1,14287
CMP_202503_91,INF_8C8DC502,Beauty,Macro,815872,TikTok,2025-03-15,61717,442611,12257,721,1442,4610,71,69904
CMP_202509_76,INF_05BCD2DE,Finance,Micro,59897,TikTok,2025-09-21,15737,37042,1246,73,146,378,4,47655
CMP_202512_49,INF_7368291E,Gaming,Mid,201898,YouTube,2025-12-09,175568,314552,9265,545,1090,10870,527,1304126
CMP_202504_91,INF_F03EE468,Fashion,Micro,12229,YouTube,2025-04-13,9042,16318,294,17,34,764,22,68570
CMP_202511_46,INF_391FF46C,Tech,Nano,8554,LinkedIn,2025-11-08,5626,3699,181,10,21,28,0,0
CMP_202503_32,INF_8A49C17B,Tech,Micro,37638,TikTok,2025-03-12,6260,20034,391,23,46,269,0,0
CMP_202508_17,INF_E7E5B680,Gaming,Nano,9298,YouTube,2025-08-16,7734,6309,75,4,8,284,9,5163
CMP_202512_50,INF_86CEF2F5,Tech,Micro,85415,Instagram,2025-12-26,21844,92907,4475,263,526,504,10,205398
CMP_202503_44,INF_598AB6C5,Gaming,Micro,92804,TikTok,2025-03-29,18174,69837,2045,120,240,517,7,7993
CMP_202505_30,INF_8CEC0B2C,Fashion,Nano,5871,YouTube,2025-05-02,5748,5425,110,6,13,187,9,29178
CMP_202509_91,INF_2191AAF3,Gaming,Nano,7819,Instagram,2025-09-11,2455,17407,886,52,104,159,2,1241
CMP_202501_82,INF_AB83A271,Gaming,Nano,9185,LinkedIn,2025-01-02,12834,18552,481,28,56,280,13,25520
CMP_202507_24,INF_7BD95CD3,Gaming,Mid,460540,LinkedIn,2025-07-25,1274011,469272,5100,300,600,8679,381,423051
CMP_202503_89,INF_04622446,Tech,Micro,26979,TikTok,2025-03-08,6201,8917,400,23,47,70,0,0
CMP_202503_28,INF_032102D7,Tech,Micro,92892,TikTok,2025-03-11,21092,219755,2591,152,304,2779,44,842893
CMP_202510_76,INF_11AC3979,Lifestyle,Micro,81206,YouTube,2025-10-02,95825,50803,2427,142,285,1946,67,75518
CMP_202501_31,INF_EF582820,Fashion,Micro,40026,LinkedIn,2025-01-15,46075,33777,1716,100,201,696,35,137678
CMP_202505_60,INF_8D2A832F,Tech,Micro,58396,Instagram,2025-05-23,34213,68488,1853,109,218,953,16,383232
CMP_202501_13,INF_04443487,Lifestyle,Nano,6151,LinkedIn,2025-01-08,9283,7851,321,18,37,139,5,5522
CMP_202506_79,INF_CC2D6DAF,Gaming,Micro,73601,TikTok,2025-06-29,14001,79113,2847,167,335,892,11,16325
CMP_202508_62,INF_8D05EE14,Fashion,Macro,908571,Instagram,2025-08-27,339881,815323,13317,783,1566,8021,276,875996
CMP_202506_38,INF_3DCC27F7,Gaming,Macro,506435,LinkedIn,2025-06-01,896628,673399,13076,769,1538,8574,340,218472
CMP_202509_54,INF_3F2ADFE0,Beauty,Nano,8842,YouTube,2025-09-12,10536,7257,339,19,39,292,16,29681
CMP_202510_98,INF_B3352F7D,Gaming,Nano,7106,TikTok,2025-10-13,1000,3064,153,9,18,34,0,0
CMP_202506_64,INF_9C50320E,Lifestyle,Nano,7069,Instagram,2025-06-18,3661,4659,201,11,23,65,0,0
CMP_202506_58,INF_25430FE6,Finance,Micro,17007,TikTok,2025-06-18,2834,12331,371,21,43,182,0,0
CMP_202512_34,INF_0C066F76,Gaming,Macro,537284,TikTok,2025-12-28,99607,242571,3072,180,361,242,2,2372
CMP_202507_75,INF_87D5D16D,Fashion,Mid,102707,LinkedIn,2025-07-09,221911,95610,4451,261,523,726,28,84192
CMP_202512_97,INF_BBB0B57E,Lifestyle,Mid,307490,TikTok,2025-12-12,32181,165243,1700,100,200,165,0,0
CMP_202506_28,INF_70E04E4A,Tech,Micro,75812,YouTube,2025-06-26,52514,96964,2459,144,289,3789,86,617295
CMP_202505_54,INF_CA4937A9,Tech,Nano,9319,TikTok,2025-05-20,1112,5243,241,14,28,5,0,0
CMP_202503_41,INF_D6271E3B,Fashion,Micro,84795,Instagram,2025-03-25,56041,92799,1759,103,207,1196,3,9454
CMP_202502_76,INF_9DFE3813,Beauty,Micro,15200,YouTube,2025-02-09,25262,9263,387,22,45,395,21,21928
CMP_202512_62,INF_91C5E699,Fashion,Nano,9362,TikTok,2025-12-09,1000,15551,380,22,44,237,2,7211
CMP_202508_70,INF_45498C8C,Tech,Nano,9688,TikTok,2025-08-02,1255,12745,179,10,21,102,0,0
CMP_202506_66,INF_EDECAAB5,Tech,Nano,9853,Instagram,2025-06-05,4671,26599,376,22,44,320,0,0
CMP_202510_10,INF_A60EB161,Finance,Mid,421154,LinkedIn,2025-10-02,664255,291397,6618,389,778,3968,103,552777
CMP_202506_22,INF_99E0B8EB,Gaming,Macro,606896,TikTok,2025-06-10,118285,404990,4274,251,502,2667,40,44195
CMP_202512_32,INF_FB1D3C02,Finance,Micro,15754,Instagram,2025-12-27,12948,12311,147,8,17,47,0,0
CMP_202508_26,INF_91DABB09,Finance,Micro,70012,LinkedIn,2025-08-05,121989,139701,2356,138,277,2148,19,260026
CMP_202512_62,INF_B8E6D672,Fashion,Mid,209784,LinkedIn,2025-12-11,310846,174492,6324,372,744,4685,235,866231
CMP_202502_81,INF_547675F8,Tech,Nano,8493,Instagram,2025-02-13,5684,6816,250,14,29,62,1,19127
CMP_202506_22,INF_270CEE03,Lifestyle,Micro,65169,LinkedIn,2025-06-11,47479,69546,1069,62,125,1254,50,145692
CMP_202507_12,INF_628B4628,Fashion,Micro,60635,LinkedIn,2025-07-04,71859,28029,689,40,81,407,17,56112
CMP_202505_20,INF_85595D36,Tech,Mid,136741,YouTube,2025-05-17,108835,97455,3013,177,354,3808,113,1973929
CMP_202511_26,INF_AF0636D7,Lifestyle,Nano,8758,LinkedIn,2025-11-12,10396,13359,271,15,31,178,7,14944
CMP_202509_48,INF_BDB133DD,Gaming,Micro,82333,YouTube,2025-09-21,85460,45217,732,43,86,1793,72,137750
CMP_202506_44,INF_267A08BC,Lifestyle,Nano,6337,TikTok,2025-06-08,1147,2269,82,4,9,13,0,0
CMP_202503_12,INF_8C45BEE3,Finance,Micro,42819,TikTok,2025-03-15,6837,83377,3931,231,462,916,12,159069
CMP_202504_20,INF_6D7E9EA9,Beauty,Nano,9456,LinkedIn,2025-04-07,10935,6472,266,15,31,134,8,9754
CMP_202501_95,INF_6CA5982D,Gaming,Nano,9754,LinkedIn,2025-01-27,19309,8249,132,7,15,130,6,5634
CMP_202509_89,INF_A813B370,Finance,Micro,59564,Instagram,2025-09-17,8992,347512,10070,592,1184,4333,69,414093
CMP_202505_62,INF_59B56DA4,Beauty,Macro,613572,Instagram,2025-05-18,216916,1043331,18356,1079,2159,15269,373,411481
CMP_202505_27,INF_B5275930,Tech,Macro,851704,LinkedIn,2025-05-23,901410,846655,17271,1015,2031,10464,389,7540632
CMP_202501_92,INF_14EF945A,Beauty,Nano,5268,YouTube,2025-01-22,12370,3554,175,10,20,136,6,11258
CMP_202506_63,INF_55D2DC19,Tech,Mid,321106,TikTok,2025-06-03,60642,188780,7274,427,855,819,14,230088
CMP_202506_59,INF_1CE8B0CC,Finance,Mid,405227,YouTube,2025-06-04,302518,215919,5243,308,616,8831,24,218229
CMP_202510_58,INF_888F18D2,Beauty,Micro,35498,Instagram,2025-10-27,9352,19791,530,31,62,193,4,6928
CMP_202505_53,INF_7286FAC8,Beauty,Micro,60503,YouTube,2025-05-18,75858,38884,1067,62,125,1475,8,9403
CMP_202505_41,INF_9AA380A3,Gaming,Nano,5010,LinkedIn,2025-05-11,9149,9094,297,17,35,147,6,5038
CMP_202507_88,INF_BB2B404F,Lifestyle,Micro,61807,Instagram,2025-07-11,13929,54600,2423,142,285,324,0,0
CMP_202508_22,INF_68B9D46A,Gaming,Micro,17529,Instagram,2025-08-04,2319,31057,1338,78,157,264,0,0
CMP_202510_84,INF_C9B62A67,Fashion,Mid,246829,TikTok,2025-10-22,26702,289777,7176,422,844,2650,53,124314
CMP_202501_53,INF_CFA77774,Tech,Mid,238517,TikTok,2025-01-05,50783,249151,3259,191,383,1189,15,369794
CMP_202501_36,INF_42DFDA23,Gaming,Micro,57473,TikTok,2025-01-24,10308,81252,1262,74,148,892,17,28287
CMP_202502_25,INF_109F4F88,Beauty,Macro,520209,LinkedIn,2025-02-08,506676,948675,8931,525,1050,19752,1229,1425362
CMP_202512_51,INF_1E2CE9A9,Lifestyle,Micro,13871,YouTube,2025-12-07,16767,7198,76,4,9,268,1,1365
CMP_202506_52,INF_35E37A15,Lifestyle,Nano,7296,LinkedIn,2025-06-01,3816,9338,96,5,11,80,3,3361
CMP_202504_88,INF_7971BC44,Beauty,Micro,57847,LinkedIn,2025-04-19,109746,42723,801,47,94,497,28,43628
CMP_202504_73,INF_B5D1F0D6,Beauty,Micro,44015,LinkedIn,2025-04-16,48648,49129,1323,77,155,796,42,45583
CMP_202505_41,INF_21CDD79A,Gaming,Micro,53610,Instagram,2025-05-26,12410,181784,3189,187,375,2075,43,59110
CMP_202506_22,INF_2DF5D4CB,Beauty,Macro,869402,LinkedIn,2025-06-22,1599439,1951479,10526,619,1238,40878,2279,4464462
CMP_202506_14,INF_F842828A,Tech,Mid,364691,YouTube,2025-06-14,195013,354115,5797,341,682,14556,435,6304738
CMP_202507_74,INF_1BC63DC4,Fashion,Micro,94606,YouTube,2025-07-30,114513,77722,983,57,115,2678,110,421651
CMP_202509_56,INF_9AA380A3,Gaming,Nano,5010,TikTok,2025-09-04,1000,8596,205,12,24,8,0,0
CMP_202504_99,INF_F0BB8B59,Finance,Nano,7365,Instagram,2025-04-03,3678,3462,106,6,12,43,0,0
CMP_202511_31,INF_ED66E0D4,Gaming,Micro,14678,YouTube,2025-11-30,17558,13832,704,41,82,644,25,51424
CMP_202510_64,INF_A88ED43A,Finance,Micro,57401,LinkedIn,2025-10-20,55724,36810,1405,82,165,963,19,239577
