Campaign_ID,Influencer_ID,Influencer_Tier,Followers_Count,Platform,Format,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Saves,Link_Clicks,Total_Orders,Total_Revenue_INR,Promo_Code
CMP_202506_C,INF_EB0F0081,Micro,40913,YouTube,Short,2025-06-24,13000,25387,952,37,155,69,842,35,124262,SALE_0081
CMP_202508_A,INF_50CB35BD,Micro,46435,Instagram,Story,2025-08-20,16700,47722,3497,90,244,214,776,1,2183,SALE_35BD
CMP_202509_A,INF_00F0A885,Nano,9868,Instagram,Carousel,2025-09-22,1500,5243,144,2,8,12,69,1,919,SALE_A885
CMP_202508_C,INF_5CA89EF8,Micro,86827,YouTube,Short,2025-08-23,61400,97022,1591,61,84,71,2181,113,316508,SALE_9EF8
CMP_202505_A,INF_AB3C8E86,Nano,9690,Instagram,Story,2025-05-26,1300,5312,55,1,8,3,77,0,0,SALE_8E86
CMP_202502_B,INF_029BFE02,Macro,675214,LinkedIn,Article,2025-02-26,525500,184124,3154,111,347,118,4252,245,2930861,SALE_FE02
CMP_202511_B,INF_ED8C05C8,Micro,44060,YouTube,Long_Video,2025-11-19,31600,10947,731,28,127,34,274,13,46659,SALE_05C8
CMP_202509_B,INF_8704A107,Micro,81745,LinkedIn,Text_Post,2025-09-12,110200,16465,791,8,122,69,123,6,33978,SALE_A107
CMP_202510_A,INF_C97DEA39,Micro,50017,LinkedIn,Article,2025-10-13,44600,61395,3507,54,559,196,628,30,301463,SALE_EA39
CMP_202506_B,INF_F1E649E0,Micro,90777,Instagram,Carousel,2025-06-24,15900,124670,1712,48,193,152,1563,27,33657,SALE_49E0
CMP_202511_B,INF_2F903C42,Macro,955258,TikTok,Video,2025-11-07,116800,554976,9020,101,1320,633,5182,115,57654,SALE_3C42
CMP_202510_A,INF_BDB34C2E,Macro,645721,YouTube,Long_Video,2025-10-27,304400,215478,5490,187,380,299,9739,341,655142,SALE_4C2E
CMP_202504_B,INF_0B3A0904,Micro,76844,YouTube,Short,2025-04-28,28600,23776,1265,42,231,63,867,30,125158,SALE_0904
CMP_202503_C,INF_9D15E96D,Nano,8975,TikTok,Video,2025-03-26,1600,13116,971,40,138,29,74,0,0,SALE_E96D
CMP_202502_B,INF_75DF8049,Mid,105538,Instagram,Story,2025-02-27,29200,79054,5025,148,302,402,1508,31,32503,SALE_8049
CMP_202510_C,INF_5114EF84,Micro,62213,Instagram,Carousel,2025-10-11,11600,151200,6437,192,1181,474,2687,51,73392,SALE_EF84
CMP_202504_C,INF_A2A2E81E,Micro,50095,YouTube,Long_Video,2025-04-04,32300,47172,2560,43,442,162,1037,36,82734,SALE_E81E
CMP_202503_B,INF_321AE675,Micro,22086,Instagram,Static_Post,2025-03-24,10400,22343,863,17,94,28,543,10,15452,SALE_E675
CMP_202506_B,INF_5CA89EF8,Micro,86827,YouTube,Short,2025-06-30,116600,130539,2505,111,223,138,4158,177,597498,SALE_9EF8
CMP_202504_B,INF_0CB84A4B,Micro,21299,YouTube,Short,2025-04-04,8700,3895,275,3,19,19,136,5,9334,SALE_4A4B
CMP_202503_A,INF_C6B32333,Micro,65096,YouTube,Long_Video,2025-03-25,37900,26259,1577,19,306,89,833,33,138201,SALE_2333
CMP_202512_C,INF_4F9D7614,Micro,21582,TikTok,Video,2025-12-18,7400,9420,342,8,38,15,104,2,2532,SALE_7614
CMP_202508_A,INF_C7747362,Nano,9565,TikTok,Video,2025-08-23,600,3230,207,2,39,19,38,0,0,SALE_7362
CMP_202512_A,INF_622AD44A,Micro,20862,LinkedIn,Text_Post,2025-12-01,20000,19436,1216,49,150,25,434,22,267533,SALE_D44A
CMP_202511_B,INF_252A9873,Micro,81676,LinkedIn,Text_Post,2025-11-06,119200,63943,5018,244,779,188,1373,60,592053,SALE_9873
CMP_202510_B,INF_9681A072,Mid,210321,YouTube,Long_Video,2025-10-14,78000,11575,868,12,89,34,402,17,37550,SALE_A072
CMP_202511_B,INF_545AFF7D,Mid,457340,TikTok,Video,2025-11-21,101700,209928,2974,106,373,125,1993,33,21502,SALE_FF7D
CMP_202503_C,INF_283C9778,Nano,6763,Instagram,Static_Post,2025-03-08,1200,4241,47,1,9,2,53,0,0,SALE_9778
CMP_202503_B,INF_31EA1889,Micro,37548,TikTok,Video,2025-03-04,10900,27035,1451,28,186,64,126,2,2812,SALE_1889
CMP_202512_C,INF_2B8306EE,Nano,6998,LinkedIn,Article,2025-12-30,12500,5652,355,12,53,24,98,5,53754,SALE_06EE
CMP_202503_A,INF_5200C934,Nano,1402,LinkedIn,Text_Post,2025-03-19,1400,763,42,1,6,3,10,0,0,SALE_C934
CMP_202501_B,INF_15E0080A,Nano,8408,YouTube,Short,2025-01-01,1900,9666,392,19,41,22,384,12,45268,SALE_080A
CMP_202510_A,INF_B18C4B1D,Macro,684525,Instagram,Carousel,2025-10-11,225500,410890,7123,208,527,212,6597,143,143739,SALE_4B1D
CMP_202508_C,INF_F0E5FC81,Nano,5144,LinkedIn,Text_Post,2025-08-07,11700,4067,183,7,34,15,91,4,26716,SALE_FC81
CMP_202512_C,INF_0F226EE0,Nano,4092,LinkedIn,Text_Post,2025-12-02,3400,5984,451,8,76,13,79,0,0,SALE_6EE0
CMP_202506_A,INF_EBC54198,Nano,2943,YouTube,Short,2025-06-24,2100,5029,55,2,7,4,158,7,17242,SALE_4198
CMP_202505_C,INF_5B8EB500,Micro,98549,Instagram,Story,2025-05-31,21900,43126,3309,52,590,279,295,6,5998,SALE_B500
CMP_202512_B,INF_F7FC5164,Mid,363131,LinkedIn,Text_Post,2025-12-27,1301100,239596,2693,121,234,187,3575,16,87622,SALE_5164
CMP_202508_A,INF_987468DD,Micro,35220,Instagram,Story,2025-08-20,10200,11631,155,3,12,11,233,0,0,SALE_68DD
CMP_202501_B,INF_F217763E,Mid,428713,TikTok,Video,2025-01-27,21400,556839,8209,331,881,772,9215,125,81827,SALE_763E
CMP_202504_B,INF_370CDC53,Nano,8526,TikTok,Video,2025-04-28,1200,2460,78,1,12,2,15,0,0,SALE_DC53
CMP_202508_B,INF_EFB40128,Mid,203971,TikTok,Video,2025-08-12,21400,438181,12221,603,1275,672,5602,78,94728,SALE_0128
CMP_202501_B,INF_1F99BC94,Nano,7544,TikTok,Video,2025-01-08,500,1763,47,0,5,3,11,0,0,SALE_BC94
CMP_202502_C,INF_77F3DC14,Micro,78195,Instagram,Reel,2025-02-18,26800,29628,1711,60,144,100,523,12,23193,SALE_DC14
CMP_202503_A,INF_A0AC00CC,Macro,971028,TikTok,Video,2025-03-25,178900,2702245,41995,982,3323,1020,44296,826,979219,SALE_00CC
CMP_202512_B,INF_22398A90,Micro,15508,Instagram,Static_Post,2025-12-16,3000,25857,675,27,122,24,286,7,9285,SALE_8A90
CMP_202501_B,INF_2D1989C5,Macro,642750,TikTok,Video,2025-01-13,73300,17627242,648964,22439,63503,57462,164227,1528,1732394,SALE_89C5
CMP_202503_A,INF_C5B495FD,Mid,199986,LinkedIn,Text_Post,2025-03-06,90500,169021,1245,14,119,119,3967,195,1044681,SALE_95FD
CMP_202507_A,INF_50178E19,Nano,2468,YouTube,Short,2025-07-25,1700,7259,494,5,59,49,269,11,21810,SALE_8E19
CMP_202502_B,INF_B6D61104,Mid,179265,TikTok,Video,2025-02-15,65900,29788,866,15,117,77,279,2,2487,SALE_1104
CMP_202502_A,INF_8AC8F9E9,Micro,46228,Instagram,Static_Post,2025-02-08,6400,34178,505,6,59,47,508,10,13645,SALE_F9E9
CMP_202510_B,INF_FC4A53C7,Macro,805318,Instagram,Static_Post,2025-10-08,214900,626794,18946,628,3024,488,12342,274,525011,SALE_53C7
CMP_202510_B,INF_59E0F969,Nano,9624,Instagram,Carousel,2025-10-24,4300,3733,152,3,8,8,59,0,0,SALE_F969
CMP_202503_C,INF_5DD5152F,Nano,2531,TikTok,Video,2025-03-02,700,14734,281,9,43,22,184,3,3160,SALE_152F
CMP_202507_A,INF_9516B02A,Micro,17612,Instagram,Reel,2025-07-09,4100,11432,746,22,103,59,141,2,4181,SALE_B02A
CMP_202507_B,INF_319FF355,Mid,305507,LinkedIn,Text_Post,2025-07-23,244100,123236,4060,145,776,395,2585,127,687868,SALE_F355
CMP_202508_B,INF_DF109E13,Micro,17255,TikTok,Video,2025-08-09,4100,7935,229,6,25,18,67,0,0,SALE_9E13
CMP_202504_A,INF_7A72DA3F,Micro,49667,Instagram,Story,2025-04-01,17400,71543,4999,121,957,308,791,19,19019,SALE_DA3F
CMP_202510_B,INF_04F17F3A,Macro,795540,TikTok,Video,2025-10-28,179700,305044,14056,143,2542,312,1823,30,15104,SALE_7F3A
CMP_202503_A,INF_FC986CF6,Nano,7698,YouTube,Short,2025-03-21,4400,8293,208,5,32,20,325,16,68010,SALE_6CF6
CMP_202505_A,INF_24339178,Mid,118024,YouTube,Short,2025-05-02,77600,140921,4454,188,530,320,4837,193,442407,SALE_9178
CMP_202503_B,INF_065CD4A5,Mid,198001,YouTube,Long_Video,2025-03-10,188600,120034,4649,138,512,109,4030,149,347534,SALE_D4A5
CMP_202508_A,INF_173DB7EB,Nano,5335,Instagram,Reel,2025-08-15,900,5632,117,2,17,3,158,2,2268,SALE_B7EB
CMP_202508_B,INF_AAB6824E,Micro,28893,TikTok,Video,2025-08-11,3400,492334,16128,398,1087,507,7196,159,201503,SALE_824E
CMP_202509_A,INF_AA452954,Nano,6433,TikTok,Video,2025-09-16,1500,19020,362,10,66,16,255,3,1836,SALE_2954
CMP_202512_A,INF_AD257453,Nano,4185,TikTok,Video,2025-12-05,1000,1549,87,4,16,6,23,0,0,SALE_7453
CMP_202504_A,INF_5B462551,Micro,77443,TikTok,Video,2025-04-01,9800,27280,1873,72,170,132,114,1,851,SALE_2551
CMP_202504_A,INF_4F6F37E6,Mid,422953,Instagram,Static_Post,2025-04-01,83100,81113,2895,46,424,235,1244,25,57652,SALE_37E6
CMP_202503_B,INF_28BE5987,Mid,143288,TikTok,Video,2025-03-22,30200,98384,7164,181,1053,246,766,12,9409,SALE_5987
CMP_202506_B,INF_775DC13B,Micro,26278,TikTok,Video,2025-06-06,3000,1863,54,1,9,2,20,0,0,SALE_C13B
CMP_202511_B,INF_F3D91CD9,Mid,347533,TikTok,Video,2025-11-05,72000,131052,5795,190,475,401,151,1,924,SALE_1CD9
CMP_202512_A,INF_C15CB82C,Micro,26851,TikTok,Video,2025-12-27,4400,193881,8360,415,931,169,1267,25,15346,SALE_B82C
CMP_202508_C,INF_5A1A8394,Nano,5665,Instagram,Reel,2025-08-31,1600,5240,283,4,19,10,58,1,2376,SALE_8394
CMP_202505_C,INF_3879ECFB,Mid,310314,Instagram,Carousel,2025-05-09,102400,122996,3887,100,253,285,1318,21,51894,SALE_ECFB
CMP_202508_A,INF_319D95B1,Micro,69436,Instagram,Story,2025-08-17,10000,21957,282,3,23,10,177,0,0,SALE_95B1
CMP_202509_C,INF_26D52699,Micro,41843,YouTube,Short,2025-09-10,19200,42853,2561,50,501,146,1539,55,162367,SALE_2699
CMP_202512_A,INF_C911A7BC,Nano,4405,TikTok,Video,2025-12-18,1200,81264,5782,235,717,319,447,4,3116,SALE_A7BC
CMP_202505_B,INF_99C36354,Mid,107229,Instagram,Reel,2025-05-03,41500,64726,1177,14,145,88,1549,21,41683,SALE_6354
CMP_202501_B,INF_D8A47E82,Mid,351662,LinkedIn,Article,2025-01-16,549200,176187,5625,70,805,220,3411,187,1674923,SALE_7E82
CMP_202511_A,INF_26CAF4C2,Nano,8814,Instagram,Story,2025-11-04,1500,21104,234,2,41,19,456,5,11019,SALE_F4C2
CMP_202512_A,INF_6374E12B,Nano,9656,TikTok,Video,2025-12-08,300,78670,802,20,109,71,324,5,4343,SALE_E12B
CMP_202507_A,INF_F7797FC4,Micro,55713,Instagram,Carousel,2025-07-26,12500,34598,689,23,83,19,471,7,9364,SALE_7FC4
CMP_202504_B,INF_1F99BC94,Nano,7544,Instagram,Static_Post,2025-04-08,1100,4439,77,1,11,2,50,1,2141,SALE_BC94
CMP_202505_A,INF_E982392B,Nano,7375,TikTok,Video,2025-05-23,800,2418,37,1,4,3,23,0,0,SALE_392B
CMP_202506_A,INF_4E6CAA9E,Mid,398832,LinkedIn,Text_Post,2025-06-11,463000,215422,8622,130,1079,572,4817,26,372725,SALE_AA9E
CMP_202507_A,INF_960AA238,Mid,159050,LinkedIn,Article,2025-07-02,276000,57713,1914,45,138,86,759,40,321650,SALE_A238
CMP_202511_C,INF_02260CA0,Micro,92074,TikTok,Video,2025-11-16,20200,112487,1189,18,63,97,320,5,4784,SALE_0CA0
CMP_202503_B,INF_028A47FE,Micro,63358,Instagram,Carousel,2025-03-03,10100,383845,10652,222,2110,762,4282,93,135889,SALE_47FE
CMP_202501_B,INF_4F9D7614,Micro,21582,YouTube,Long_Video,2025-01-25,12800,10616,615,25,85,32,326,1,2916,SALE_7614
CMP_202507_B,INF_989088BA,Macro,551722,LinkedIn,Article,2025-07-14,231100,464067,16784,247,2265,367,14053,635,6253448,SALE_88BA
CMP_202511_C,INF_2A02C743,Macro,844209,LinkedIn,Text_Post,2025-11-08,519400,2368131,22414,676,1437,1284,52681,276,2261981,SALE_C743
CMP_202503_C,INF_F41F1D71,Mid,359971,LinkedIn,Article,2025-03-12,213200,231083,2709,59,497,84,3965,192,2529174,SALE_1D71
CMP_202502_C,INF_9401E38E,Mid,452241,LinkedIn,Article,2025-02-07,445900,390793,14792,494,2600,1389,7994,425,5563538,SALE_E38E
CMP_202501_C,INF_C322D873,Nano,3590,TikTok,Video,2025-01-31,300,5170,340,15,22,24,54,1,672,SALE_D873
CMP_202508_A,INF_C35D8F72,Nano,2636,TikTok,Video,2025-08-14,500,868,22,0,1,2,6,0,0,SALE_8F72
CMP_202512_B,INF_C884D0C4,Nano,4101,Instagram,Reel,2025-12-11,400,4210,154,7,15,6,76,1,1264,SALE_D0C4
CMP_202507_B,INF_7D740CAE,Nano,3848,YouTube,Long_Video,2025-07-30,3500,2401,58,2,5,2,84,0,0,SALE_0CAE
CMP_202510_A,INF_9EA4552B,Nano,1450,YouTube,Short,2025-10-23,1400,594,23,1,3,1,22,0,0,SALE_552B
CMP_202510_B,INF_04711603,Micro,79508,YouTube,Long_Video,2025-10-13,24300,138045,1228,44,179,49,5349,206,523189,SALE_1603
CMP_202505_B,INF_A4448FA0,Micro,74960,Instagram,Carousel,2025-05-28,21900,28003,2067,102,142,155,353,5,8889,SALE_8FA0
CMP_202506_A,INF_12CFF1BF,Micro,92266,LinkedIn,Text_Post,2025-06-01,232800,10553,674,27,105,44,236,12,89925,SALE_F1BF
CMP_202507_A,INF_A712465F,Micro,83264,YouTube,Short,2025-07-21,59100,64572,3320,34,270,208,2405,120,461681,SALE_465F
CMP_202508_C,INF_93A05D0A,Micro,26418,LinkedIn,Text_Post,2025-08-31,11700,19903,1252,56,86,25,349,17,153129,SALE_5D0A
CMP_202512_B,INF_77DA188B,Nano,5960,LinkedIn,Text_Post,2025-12-25,5000,5488,77,1,9,2,93,4,37814,SALE_188B
CMP_202503_C,INF_182CCB81,Nano,1302,Instagram,Static_Post,2025-03-08,400,557,36,1,2,2,11,0,0,SALE_CB81
CMP_202504_A,INF_858FA53B,Micro,49678,TikTok,Video,2025-04-18,2700,11577,350,4,42,9,56,0,0,SALE_A53B
CMP_202506_A,INF_C9319862,Micro,52746,YouTube,Short,2025-06-30,47700,3724,195,5,36,16,116,4,15187,SALE_9862
CMP_202501_A,INF_5A1AD72B,Nano,4048,Instagram,Carousel,2025-01-18,700,5476,412,11,54,29,90,0,0,SALE_D72B
CMP_202505_A,INF_4555EF70,Nano,1661,TikTok,Video,2025-05-27,200,38483,1731,41,260,102,446,6,8921,SALE_EF70
CMP_202506_C,INF_72282EF2,Micro,35569,TikTok,Video,2025-06-19,2600,48625,2628,129,436,207,606,11,5890,SALE_2EF2
CMP_202512_C,INF_7732F993,Nano,6675,Instagram,Reel,2025-12-20,700,53788,3961,145,523,293,1098,22,19531,SALE_F993
CMP_202512_C,INF_9FF3AD3C,Mid,460555,TikTok,Video,2025-12-09,69500,1977055,46353,1737,3761,3233,30332,641,522173,SALE_AD3C
CMP_202504_B,INF_CDD7EFD5,Mid,216382,LinkedIn,Article,2025-04-23,132900,175607,4098,181,680,136,2809,125,811602,SALE_EFD5
CMP_202512_C,INF_A75347DF,Micro,60597,Instagram,Reel,2025-12-15,8600,5076,60,2,4,4,88,1,2361,SALE_47DF
CMP_202507_A,INF_4806F9E4,Micro,84909,TikTok,Video,2025-07-08,8300,55449,2445,31,139,132,541,7,9189,SALE_F9E4
CMP_202508_C,INF_78C60FC7,Micro,80019,Instagram,Reel,2025-08-08,27100,49361,2268,70,293,49,1049,14,14757,SALE_0FC7
CMP_202510_A,INF_252A9873,Micro,81676,YouTube,Long_Video,2025-10-20,25900,80155,3863,190,714,326,2486,67,186092,SALE_9873
CMP_202511_A,INF_5093A65B,Mid,326093,LinkedIn,Article,2025-11-16,554700,1653043,16254,489,2801,713,27921,1474,12392982,SALE_A65B
CMP_202504_B,INF_B5301F32,Micro,50709,Instagram,Static_Post,2025-04-01,4900,33835,959,11,100,81,489,5,12017,SALE_1F32
CMP_202501_A,INF_E6E83794,Micro,23762,LinkedIn,Article,2025-01-31,19500,12778,391,19,41,12,168,9,129654,SALE_3794
CMP_202504_A,INF_9E67B2A6,Nano,5059,Instagram,Carousel,2025-04-04,800,2333,70,2,13,6,24,0,0,SALE_B2A6
CMP_202503_B,INF_EBC54198,Nano,2943,YouTube,Long_Video,2025-03-08,1100,3443,101,2,7,7,123,5,18859,SALE_4198
CMP_202501_A,INF_99D0471A,Macro,694003,YouTube,Long_Video,2025-01-19,241900,1213203,33654,1527,5213,2054,37944,1170,2937961,SALE_471A
CMP_202504_A,INF_14044CD8,Macro,685653,TikTok,Video,2025-04-02,140800,585518,17327,370,2214,1509,6266,113,102506,SALE_4CD8
CMP_202504_C,INF_ACFC7FBA,Nano,7363,YouTube,Short,2025-04-16,3500,3038,194,2,27,6,101,4,10981,SALE_7FBA
CMP_202504_B,INF_7A72DA3F,Micro,49667,LinkedIn,Article,2025-04-16,35100,123548,2637,45,289,180,3377,146,1424567,SALE_DA3F
CMP_202504_A,INF_74FD08D2,Macro,866588,LinkedIn,Text_Post,2025-04-30,319800,462422,12620,523,1996,482,10560,551,6156245,SALE_08D2
CMP_202505_C,INF_D1ACC35C,Micro,71156,LinkedIn,Text_Post,2025-05-23,64000,13823,229,6,26,11,220,11,96863,SALE_C35C
CMP_202501_C,INF_ABEE3888,Nano,3758,YouTube,Short,2025-01-09,3100,1475,46,0,5,3,55,1,4688,SALE_3888
CMP_202509_A,INF_69BB457B,Macro,857519,Instagram,Story,2025-09-01,169700,192835,5229,258,923,325,3493,80,146342,SALE_457B
CMP_202502_A,INF_5E01D8FC,Micro,66196,LinkedIn,Article,2025-02-22,70700,72428,3859,39,265,226,1253,69,1019555,SALE_D8FC
CMP_202509_A,INF_617A50A5,Micro,19185,YouTube,Long_Video,2025-09-26,12300,12467,139,6,9,9,327,12,36462,SALE_50A5
CMP_202501_A,INF_92D44143,Micro,35149,LinkedIn,Text_Post,2025-01-19,23600,25030,1699,39,193,56,702,35,361236,SALE_4143
CMP_202512_C,INF_0CB84A4B,Micro,21299,Instagram,Story,2025-12-05,15000,807,18,0,2,1,12,0,0,SALE_4A4B
CMP_202511_A,INF_C322D873,Nano,3590,LinkedIn,Article,2025-11-04,2400,3327,72,2,8,2,47,0,0,SALE_D873
CMP_202502_B,INF_B92BF4C9,Micro,96852,LinkedIn,Text_Post,2025-02-01,101000,92924,3314,89,237,326,1996,89,1220657,SALE_F4C9
CMP_202507_C,INF_7B14301E,Mid,473121,Instagram,Story,2025-07-12,206400,551170,5859,251,340,261,10802,25,26324,SALE_301E
CMP_202512_A,INF_8F6462C4,Nano,4352,Instagram,Story,2025-12-13,800,13833,733,34,97,35,246,6,7202,SALE_62C4
CMP_202502_B,INF_77DA188B,Nano,5960,TikTok,Video,2025-02-16,300,8955,646,19,32,39,107,2,1207,SALE_188B
CMP_202507_C,INF_AB76469B,Mid,237750,LinkedIn,Article,2025-07-07,387000,36846,1356,59,124,73,740,39,423447,SALE_469B
CMP_202501_A,INF_EF988DAE,Micro,49827,Instagram,Story,2025-01-15,7400,10504,583,18,79,33,179,2,1713,SALE_8DAE
CMP_202507_C,INF_2C5BE070,Nano,6374,LinkedIn,Article,2025-07-29,14600,1267,74,2,9,6,23,1,14830,SALE_E070
CMP_202512_B,INF_0CF99071,Mid,343219,TikTok,Video,2025-12-30,22100,159037,5840,203,1072,220,2530,27,34123,SALE_9071
CMP_202510_B,INF_BBF2D29E,Micro,12783,YouTube,Long_Video,2025-10-12,5100,27031,747,18,108,19,1134,39,81392,SALE_D29E
CMP_202503_A,INF_96506EA8,Nano,3861,LinkedIn,Text_Post,2025-03-31,5800,10156,307,3,59,21,243,12,130768,SALE_6EA8
CMP_202504_B,INF_7ECC5AFF,Macro,737310,Instagram,Static_Post,2025-04-09,172400,152740,6022,266,647,160,2298,44,49443,SALE_5AFF
CMP_202501_C,INF_02260CA0,Micro,92074,Instagram,Static_Post,2025-01-18,32100,36662,867,34,57,58,652,13,27456,SALE_0CA0
CMP_202511_B,INF_45F9D2BF,Micro,17037,Instagram,Story,2025-11-29,3800,5449,435,10,42,10,64,1,2195,SALE_D2BF
CMP_202502_B,INF_904C3421,Micro,95755,TikTok,Video,2025-02-28,8500,1070790,16600,236,1088,1497,10154,16,8096,SALE_3421
CMP_202503_A,INF_A319B291,Nano,6617,Instagram,Static_Post,2025-03-10,3200,8447,184,4,14,9,108,0,0,SALE_B291
CMP_202505_A,INF_8EB0094A,Micro,82151,YouTube,Short,2025-05-21,35800,78778,2829,62,512,176,2178,91,362054,SALE_094A
CMP_202505_A,INF_40A482F7,Mid,223197,LinkedIn,Article,2025-05-28,201800,115233,1775,39,264,156,1768,9,98534,SALE_82F7
CMP_202511_C,INF_319D95B1,Micro,69436,TikTok,Video,2025-11-15,4200,384871,2827,70,187,100,2340,35,21858,SALE_95B1
CMP_202505_B,INF_239A29E7,Nano,7386,LinkedIn,Text_Post,2025-05-12,7900,8722,499,18,53,43,209,10,124322,SALE_29E7
CMP_202512_A,INF_3FF7E222,Micro,55677,TikTok,Video,2025-12-07,3600,55136,3006,118,292,90,266,2,1015,SALE_E222
CMP_202509_C,INF_FC0104C2,Nano,3740,TikTok,Video,2025-09-10,400,3171,238,5,46,8,29,0,0,SALE_04C2
CMP_202503_C,INF_8704A107,Micro,81745,Instagram,Reel,2025-03-28,26800,28205,1654,38,94,107,245,3,2989,SALE_A107
CMP_202505_C,INF_D1ACC35C,Micro,71156,TikTok,Video,2025-05-15,3800,65619,4628,66,777,154,977,18,12675,SALE_C35C
CMP_202504_B,INF_7ECC5AFF,Macro,737310,TikTok,Video,2025-04-01,45300,94976,5951,291,499,587,1495,19,26673,SALE_5AFF
CMP_202506_A,INF_EFB40128,Mid,203971,YouTube,Short,2025-06-04,98400,66355,4193,161,288,393,2433,114,544224,SALE_0128
CMP_202501_A,INF_95DCB31C,Micro,85830,YouTube,Long_Video,2025-01-04,111800,173555,6515,134,452,608,6700,28,125086,SALE_B31C
CMP_202506_A,INF_12FA39E8,Mid,261642,LinkedIn,Text_Post,2025-06-07,143600,171332,2585,98,133,69,2838,140,1594854,SALE_39E8
CMP_202503_A,INF_6F08BCB8,Nano,3153,LinkedIn,Article,2025-03-24,1400,7085,433,12,52,21,131,0,0,SALE_BCB8
CMP_202510_A,INF_E5C0A2D1,Nano,1133,YouTube,Short,2025-10-30,300,441,34,1,5,3,17,0,0,SALE_A2D1
CMP_202505_A,INF_5B462551,Micro,77443,Instagram,Carousel,2025-05-27,14500,33804,533,8,80,32,306,4,7639,SALE_2551
CMP_202505_B,INF_77DA188B,Nano,5960,TikTok,Video,2025-05-30,1200,2234,171,5,19,4,25,0,0,SALE_188B
CMP_202502_A,INF_75A940AA,Nano,3054,TikTok,Video,2025-02-04,400,2354,54,1,9,2,23,0,0,SALE_40AA
CMP_202506_C,INF_4975BEF1,Nano,8569,TikTok,Video,2025-06-26,800,32950,2157,34,136,68,422,5,5164,SALE_BEF1
CMP_202509_B,INF_7C65EFF1,Nano,7021,Instagram,Carousel,2025-09-05,2200,11593,909,23,175,77,158,3,7179,SALE_EFF1
CMP_202510_B,INF_1BAC555C,Micro,48291,YouTube,Long_Video,2025-10-01,20400,23775,1148,23,88,57,647,27,112358,SALE_555C
CMP_202507_A,INF_00F0A885,Nano,9868,TikTok,Video,2025-07-08,1200,174673,3281,47,307,172,1329,22,31799,SALE_A885
CMP_202507_B,INF_655A3DE4,Micro,65533,Instagram,Carousel,2025-07-16,12200,31409,1756,35,163,105,462,6,8005,SALE_3DE4
CMP_202506_A,INF_B92BF4C9,Micro,96852,TikTok,Video,2025-06-01,9900,31577,1025,16,116,96,254,0,0,SALE_F4C9
CMP_202512_A,INF_A34C6DDA,Micro,77277,TikTok,Video,2025-12-13,14800,21913,1412,67,233,135,104,1,785,SALE_6DDA
CMP_202509_B,INF_29EAC807,Mid,425100,YouTube,Long_Video,2025-09-08,215200,404660,10526,243,1246,879,14171,475,2261655,SALE_C807
CMP_202512_B,INF_D67DBA6F,Micro,93844,YouTube,Long_Video,2025-12-03,101500,68332,1631,28,188,160,2458,111,222651,SALE_BA6F
CMP_202508_B,INF_EFB40128,Mid,203971,YouTube,Long_Video,2025-08-27,80000,124834,1763,18,126,158,3660,154,669089,SALE_0128
CMP_202504_B,INF_79BEA25F,Nano,8803,Instagram,Carousel,2025-04-11,1400,9135,349,8,66,26,137,3,3000,SALE_A25F
CMP_202504_A,INF_75C5ABEF,Nano,5159,Instagram,Carousel,2025-04-11,900,2251,44,0,4,2,25,0,0,SALE_ABEF
CMP_202505_A,INF_39B43E1A,Nano,3563,LinkedIn,Article,2025-05-20,1700,2170,71,2,4,2,32,1,9932,SALE_3E1A
CMP_202512_C,INF_248CB168,Mid,359108,YouTube,Long_Video,2025-12-25,176600,271114,9900,277,1596,769,8006,255,915908,SALE_B168
CMP_202503_B,INF_DD1EB5E4,Nano,8732,TikTok,Video,2025-03-12,1000,5249,303,9,54,22,72,1,971,SALE_B5E4
CMP_202508_B,INF_A4754934,Micro,20658,Instagram,Reel,2025-08-31,6400,500718,15097,534,2904,621,10489,254,619401,SALE_4934
CMP_202502_B,INF_2F903C42,Macro,955258,Instagram,Static_Post,2025-02-10,36000,720092,23973,501,2569,1700,7655,127,293925,SALE_3C42
CMP_202502_B,INF_75A940AA,Nano,3054,Instagram,Static_Post,2025-02-15,1100,1303,32,0,1,2,11,0,0,SALE_40AA
CMP_202510_C,INF_00F0A885,Nano,9868,LinkedIn,Text_Post,2025-10-24,19000,1809,125,6,21,10,35,1,14152,SALE_A885
CMP_202504_C,INF_6C5474AA,Mid,103497,LinkedIn,Text_Post,2025-04-01,61700,148232,5368,226,360,393,4564,162,1884889,SALE_74AA
CMP_202508_C,INF_39CE2BC9,Micro,40642,TikTok,Video,2025-08-01,1700,6036,133,4,9,12,89,1,755,SALE_2BC9
CMP_202502_C,INF_E0BFE4A2,Micro,34700,TikTok,Video,2025-02-23,5200,126036,5918,193,711,326,1098,9,13000,SALE_E4A2
CMP_202507_C,INF_AB21D36E,Nano,7104,Instagram,Reel,2025-07-24,1100,11212,250,10,13,20,222,6,14753,SALE_D36E
CMP_202511_C,INF_14791693,Nano,9678,LinkedIn,Text_Post,2025-11-24,6200,14391,463,12,65,18,255,13,140997,SALE_1693
CMP_202510_A,INF_BDB34C2E,Macro,645721,LinkedIn,Text_Post,2025-10-25,618400,318291,9586,193,1408,736,8328,282,2410695,SALE_4C2E
